Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
2063366,2063366,Chlorite Fe-rich,2261,O 41.29%;  Fe 29.2%;  Al 16.64%;  Si 12.87%;  C 0%;,0.00,1.01,39.82
2063367,2063367,Chlorite Fe-rich,2538,O 40.54%;  Fe 27.92%;  Al 17.03%;  Si 14.51%;  C 0%;,0.00,1.17,72.72
2063368,2063368,Chlorite Fe-rich,2630,O 41.29%;  Fe 30.81%;  Si 14.03%;  Al 13.87%;  C 0%;,0.00,1.27,357.52
2063369,2063369,Smectite Fe-rich,2726,O 42.48%;  Fe 23.16%;  Si 17.79%;  Al 16.56%;  C 0%;,0.00,1.00,1.73
2063370,2063370,Chlorite Fe-rich,2302,O 37.88%;  Fe 33.47%;  Al 14.03%;  Si 13.63%;  K 1%;  C 0%;,0.00,1.15,102.15
2063371,2063371,Hematite,3412,Fe 67.64%;  O 29.99%;  Si 1.01%;  Mg 0.8%;  Al 0.56%;  C 0%;,0.00,1.11,23.37
2063372,2063372,Goethite + Si,2752,Fe 41%;  O 36.31%;  Si 11.8%;  Al 10.89%;  C 0%;,0.00,0.50,3.46
2063373,2063373,Chlorite Fe-rich,2703,O 38.65%;  Fe 33.19%;  Al 14.56%;  Si 13.6%;  C 0%;,0.00,1.21,339.34
2063374,2063374,Goethite + Si,2752,Fe 41%;  O 36.31%;  Si 11.8%;  Al 10.89%;  C 0%;,0.00,0.00,0.87
2063375,2063375,Goethite + Si,2752,Fe 41%;  O 36.31%;  Si 11.8%;  Al 10.89%;  C 0%;,0.00,1.13,20.78
2063376,2063376,Chlorite Fe-rich,2859,O 44.54%;  Fe 29.4%;  Si 13.84%;  Al 12.21%;  C 0%;,0.00,1.03,70.99
2063377,2063377,Smectite Fe-rich,2451,O 36.36%; Fe 31.16%;  Si 17.6%;  Al 14.87%;  C 0%;,3.78,1.17,1387.68
2063378,2063378,Smectite Fe-rich,2157,O 35.71%;  Fe 29.12%;  Si 19.21%;  Al 15.33%;  K 0.63%;  C 0%;,0.00,1.14,36.36
2063379,2063379,Hematite,3047,Fe 65.24%;  O 30.91%;  Si 2.29%;  Al 1.17%;  Mn 0.39%;  C 0%;,0.00,1.00,18.18
2063380,2063380,Smectite Fe-rich,2909,O 39.46%;  Fe 25.04%;  Si 18.23%;  Al 17.27%;  C 0%;,0.00,1.22,122.93
2063382,2063382,Serpentine,2672,O 43.19%;  Mg 24.96%;  Si 21.58%;  Fe 7.48%;  Ni 2.79%;  C 0%;,0.00,1.13,9345.83
2063384,2063384,Serpentine,2909,O 47.47%;  Mg 23.4%;  Si 21.03%;  Fe 5.62%;  Ni 2.49%;  C 0%;,0.00,1.17,1031.88
2063386,2063386,Smectite Fe-rich,2858,O 44.54%;  Si 19.97%;  Fe 18.96%;  Al 12.41%;  Ni 2.31%;  Mg 1.82%;  C 0%;,0.00,1.11,11494.43
2063388,2063388,Serpentine Fe-rich,2070,O 43.12%;  Mg 20.58%;  Si 19.49%;  Fe 11.48%;  Ni 5.32%;  C 0%;,0.00,1.15,960.03
2063390,2063390,Serpentine,2531,O 43.64%;  Mg 23.88%;  Si 21.21%;  Fe 5.82%;  Ni 5.45%;  C 0%;,0.00,1.15,1855.14
2063392,2063392,Unclassified,1906,O 53.77%;  Fe 34.17%;  Si 12.06%;  C 0%;,0.00,1.19,810.27
2063393,2063393,Quartz,3651,O 50.22%;  Si 49.78%;,2.95,1.26,997.26
2063394,2063394,Goethite + Si,2530,Fe 36.02%;  O 35.48%;  Al 10.39%;  Si 10.22%;  Mn 7.89%;  C 0%;,0.00,1.00,29.43
2063395,2063395,Chlorite Fe-rich,2648,O 41.89%;  Fe 23.78%;  Al 13.54%;  Si 12.6%;  Mg 4.57%;  Mn 3.62%;  C 0%;,0.00,1.09,103.88
2063396,2063396,Unclassified,2543,O 38.66%;  Si 35.74%;  Fe 19.44%;  Al 6.11%;  Mn 0.04%;  C 0%;,0.00,1.22,921.94
2063397,2063397,Chlorite Fe-rich,2365,O 37.61%;  Fe 27.55%;  Al 15.19%;  Si 14.79%;  Mg 4.84%;  C 0%;,0.00,1.41,1182.51
2063398,2063398,Goethite + Si,2746,O 38.79%; Fe 38.25%;  Al 11.65%;  Si 11.31%;  C 0%;,2.77,1.98,6635.40
2063399,2063399,Hematite,3394,Fe 69.38%;  O 29.92%;  Si 0.7%;  C 0%;,0.00,1.13,29.43
2063400,2063400,Chlorite Fe-rich,2571,Fe 37.67%;  O 25.63%;  Al 16.89%;  Si 12.82%;  Mn 6.99%;  C 0%;,0.00,1.05,80.51
2063401,2063401,Goethite + Si,2399,Fe 42.2%;  O 33%;  Si 12.09%;  Al 11.03%;  Mn 1.69%;  C 0%;,0.00,1.14,256.24
2063402,2063402,Lithiophorite Si+Fe-rich,2832,O 40.9%;  Fe 24.81%;  Al 13.08%;  Mn 12.93%;  Si 8.27%;  C 0%;,0.00,1.00,18.18
2063403,2063403,Quartz + Fe,3051,O 49.99%;  Si 32.03%;  Fe 13.22%;  Al 4.54%;  Mg 0.21%;  C 0%;,0.00,1.03,58.00
2063404,2063404,Chr Cr-Magnetite,3160,Fe 38.88%;  O 32.66%;  Cr 16.68%;  Al 10.98%;  Si 0.8%;  C 0%;,0.00,1.02,22.51
2063405,2063405,Goethite,2742,Fe 45.17%;  O 36.64%;  Al 8.8%;  Si 8.17%;  Mn 1.22%;  C 0%;,0.00,1.01,19.91
2063406,2063406,Hematite,3381,Fe 65.4%;  O 31.74%;  Al 1.79%;  Si 0.71%;  Mg 0.36%;  C 0%;,0.00,1.00,19.04
2063407,2063407,Goethite + Si,2438,Fe 44.75%;  O 24.43%;  Al 13.77%;  Si 10.82%;  Mn 6.23%;  C 0%;,0.00,1.00,17.31
2063408,2063408,Goethite,2882,O 40.46%;  Fe 40.32%;  Al 9.68%;  Si 9.54%;  C 0%;,2.69,1.33,375.70
2063409,2063409,Goethite + Si,2236,Fe 49.92%;  O 23.67%;  Si 13.85%;  Al 12.56%;  C 0%;,0.00,1.22,59.73
2063410,2063410,Lithiophorite,2599,Fe 42.61%;  O 31.44%;  Al 9.97%;  Mn 8.08%;  Si 7.9%;  C 0%;,0.00,1.24,11.25
2063411,2063411,Goethite,2853,O 41.51%;  Fe 37.34%;  Al 11.62%;  Si 9.53%;  C 0%;,0.00,1.02,46.75
2063412,2063412,Hematite,3536,Fe 65.99%;  O 32.69%;  Si 1.32%;  C 0%;,0.00,1.00,10.39
2063414,2063414,Chlorite,3006,O 45.64%;  Mg 21.56%;  Si 17.66%;  Fe 10.44%;  Al 4.7%;  C 0%;,1.84,1.09,11149.03
2063415,2063415,Hematite,3430,Fe 69.13%;  O 30.02%;  Si 0.85%;  C 0%;,0.00,1.05,62.33
2063416,2063416,Chlorite,2853,O 50.54%;  Mg 24.59%;  Si 14.99%;  Al 5.96%;  Fe 2.7%;  Cr 1.21%;  C 0%;,0.14,1.17,8926.84
2063417,2063417,Hematite,3500,Fe 68.48%;  O 28.57%;  Mg 1.3%;  Al 0.83%;  Si 0.83%;  C 0%;,0.00,1.10,58.00
2063418,2063418,Chlorite,2906,O 44.77%;  Fe 20.52%;  Mg 16.8%;  Si 14.88%;  Al 3.03%;,0.00,1.25,21.64
2063419,2063419,Hematite,3421,Fe 66.33%;  O 31.1%;  Mg 1.57%;  Si 1.01%;  C 0%;,0.00,1.12,17.31
2063420,2063420,Unclassified,3439,Fe 45.98%;  O 37.08%;  Mg 9.97%;  Si 5.47%;  Al 1.5%;  C 0%;,0.00,1.23,3.46
2063421,2063421,Hematite,3402,Fe 69.74%;  O 29.46%;  Si 0.81%;  C 0%;,0.00,1.00,19.04
2063422,2063422,Unclassified,3505,Fe 70.05%;  O 26.95%;  Mg 2.35%;  Si 0.64%;  C 0%;,0.00,1.01,36.36
2063423,2063423,Hematite,3535,Fe 70.29%;  O 28.84%;  Si 0.87%;  C 0%;,0.00,1.00,12.12
2063425,2063425,Smectite Fe-rich,2598,O 49.29%;  Fe 26.69%;  Si 20.82%;  Al 1.78%;  Mg 1.42%;  C 0%;,0.00,1.15,480.45
2063426,2063426,Smectite Fe-rich,2894,Fe 38.67%;  O 35.81%;  Si 23.33%;  Al 2.2%;  C 0%;,8.40,1.20,12320.29
2063427,2063427,Goethite + Si,2354,Fe 43.16%;  O 42.81%;  Si 12.79%;  Al 1.24%;  C 0%;,0.00,1.08,439.76
2063428,2063428,Smectite Fe-rich,2888,O 39.14%;  Fe 38.47%;  Si 20.73%;  Al 1.66%;  C 0%;,0.00,1.00,19.91
2063429,2063429,Smectite Fe-rich,2906,O 40.05%;  Fe 35.46%;  Si 20.27%;  Ni 3.02%;  Al 1.21%;  C 0%;,0.00,1.00,13.85
2063430,2063430,Smectite Fe-rich,2779,O 41.16%;  Fe 32.32%;  Si 24.7%;  Al 1.83%;  C 0%;,0.00,1.02,51.94
2063431,2063431,Smectite Fe-rich,2901,O 41.96%;  Fe 35.69%;  Si 17.25%;  Ni 3.01%;  Al 2.09%;  C 0%;,0.00,1.21,31.16
2063432,2063432,Smectite Fe-rich,2904,O 39.76%;  Fe 35.76%;  Si 21.22%;  Al 3.26%;  C 0%;,0.00,1.00,21.64
2063433,2063433,Smectite Fe-rich,2889,O 40.3%;  Fe 34.49%;  Si 20.08%;  Mg 3.05%;  Al 2.08%;  C 0%;,0.00,1.00,30.30
2063434,2063434,Smectite Fe-rich,2945,O 43.2%;  Fe 31.02%;  Si 23.94%;  Al 1.84%;  C 0%;,0.00,1.14,19.04
2063435,2063435,Smectite Fe-rich,3105,O 42.86%;  Fe 36.59%;  Si 18.95%;  Al 1.6%;  C 0%;,0.00,1.04,44.15
2063436,2063436,Smectite Fe-rich,2815,O 40.32%;  Fe 30.85%;  Si 22.67%;  Mg 2.73%;  Al 2.73%;  Na 0.72%;  C 0%;,0.00,1.00,18.18
2063437,2063437,Smectite Fe-rich,2662,O 35.66%;  Si 32.97%;  Fe 28.85%;  Al 2.51%;  C 0%;,0.00,1.13,258.84
2063438,2063438,Goethite,3673,Fe 50.76%;  O 39%;  Si 5.77%;  Mg 2.51%;  Al 1.96%;  C 0%;,0.00,1.14,29.43
2063439,2063439,Qz/Gth,2659,Fe 40.11%;  O 35.44%;  Si 22.39%;  Al 2.06%;  C 0%;,0.00,1.14,46.75
2063440,2063440,Smectite Fe-rich,3200,O 47.58%;  Fe 25.73%;  Si 23.51%;  Al 3.18%;  C 0%;,0.00,1.21,19.91
2063441,2063441,Smectite Fe-rich,2942,O 43.87%;  Fe 32.98%;  Si 21.17%;  Al 1.99%;  C 0%;,0.00,1.06,62.33
2063442,2063442,Qz/Gth,2395,Fe 41.03%;  Si 30.37%;  O 25.58%;  Al 3.02%;  C 0%;,0.00,1.15,441.49
2063443,2063443,Goethite + Si,2881,Fe 42.88%;  O 38.44%;  Si 17.46%;  Al 1.23%;  C 0%;,0.00,1.00,23.37
2063444,2063444,Smectite Fe-rich,3093,O 46.77%;  Si 27.6%;  Fe 23.3%;  Al 2.33%;  C 0%;,0.00,1.05,12.12
2063445,2063445,Smectite Fe-rich,2966,Fe 38.12%;  O 37.7%;  Si 22.05%;  Al 2.13%;  C 0%;,0.00,1.04,53.67
2063446,2063446,Serpentine Fe-rich,3013,O 41.89%;  Fe 36.08%;  Si 18.65%;  Mg 3.38%;  C 0%;,0.00,1.00,11.25
2063447,2063447,Smectite Fe-rich,2566,O 44.95%;  Si 24.31%;  Fe 22.31%;  Mg 2.88%;  Ni 2.36%;  Al 1.64%;  Na 1.55%;  C 0%;,0.00,1.10,225.08
2063448,2063448,Smectite Fe-rich,2990,O 43.4%;  Fe 28.53%;  Si 25.34%;  Al 2.73%;  C 0%;,0.00,1.03,24.24
2063450,2063450,Serpentine,2561,O 45.85%;  Mg 22.53%;  Si 22.29%;  Fe 5.94%;  Ni 3.39%;  C 0%;,0.00,1.19,9646.22
2063452,2063452,Quartz,3728,Si 49.55%; O 49.43%;  Fe 0.92%;  Mg 0.11%;  C 0%;,0.96,1.38,14181.49
2063453,2063453,Hematite,3487,Fe 68.41%;  O 30.61%;  Na 0.98%;  C 0%;,0.00,1.01,26.84
2063455,2063455,Chlorite,3153,O 49.37%;  Mg 24.72%;  Si 17.67%;  Al 8.25%;  C 0%;,0.00,2.15,14034.33
2063457,2063457,Serpentine,2618,O 42.21%;  Mg 23.21%;  Si 21.03%;  Fe 8.96%;  Ni 3.78%;  V 0.42%;  Cr 0.37%;  C 0%;,0.00,1.13,1334.01
2063459,2063459,Hematite,3405,Fe 68.64%;  O 27.19%;  Ni 2.84%;  Si 0.83%;  Al 0.5%;  C 0%;,0.00,1.06,72.72
2063460,2063460,Chlorite,2543,O 44.22%;  Mg 18.71%;  Si 17.13%;  Fe 14.46%;  Al 5.49%;  C 0%;,0.00,1.13,662.24
2063461,2063461,Hematite,3432,Fe 70.82%;  O 29.18%;  C 0%;,0.00,1.78,260.57
2063462,2063462,Unclassified,2646,O 39.19%;  Fe 30.47%;  Mg 16.81%;  Si 9.48%;  Al 4.05%;  C 0%;,0.00,1.32,12.99
2063464,2063464,Chlorite,3029,O 48.77%;  Mg 24.87%;  Si 19.09%;  Fe 6.68%;  Al 0.6%;  C 0%;,0.41,1.42,11453.75
2063466,2063466,Quartz,3603,O 49.35%;  Si 43.79%;  Mg 4.56%;  Fe 2.26%;  Al 0.05%;,0.06,1.37,11482.32
2063467,2063467,Goethite + Si,2690,O 38.18%;  Fe 36.8%;  Si 12.23%;  Al 10.46%;  K 1.21%;  V 1.07%;  Mg 0.03%;  S 0.02%;  C 0%;,7.06,1.79,9945.74
2063468,2063468,Quartz,3689,Si 50.83%;  O 49.17%;,0.00,1.14,483.05
2063469,2063469,Goethite,2735,Fe 51.69%;  O 34.55%;  Si 8.23%;  Al 5.53%;  C 0%;,0.00,1.00,11.25
2063470,2063470,Quartz,3543,O 49.34%;  Si 47.74%;  Fe 2.93%;  C 0%;,0.00,1.58,597.32
2063471,2063471,Hematite,3192,Fe 64.98%;  O 31.32%;  Si 2.22%;  Al 1.48%;  C 0%;,1.89,1.28,90.03
2063472,2063472,Hematite,3500,Fe 69.93%;  O 30.07%;  C 0%;,0.00,1.12,14.72
2063473,2063473,Quartz,3706,Si 49.8%;  O 49.66%;  S 0.54%;  C 0%;,0.00,1.25,1522.72
2063474,2063474,Goethite,3049,Fe 62.14%;  O 28.72%;  Si 4.96%;  Al 4.18%;  C 0%;,0.00,1.00,9.52
2063475,2063475,Goethite,2795,Fe 51.44%;  O 34.29%;  Si 8.12%;  Al 6.15%;  C 0%;,0.00,1.03,34.63
2063476,2063476,Smectite Fe-rich,2605,O 37.58%;  Fe 30.48%;  Si 17.42%;  Al 14.52%;  C 0%;,0.00,1.03,41.55
2063477,2063477,Hematite,3283,Fe 70.01%;  O 29.85%;  Si 0.14%;  C 0%;,0.00,1.08,23.37
2063478,2063478,Quartz,3629,O 50.1%;  Si 49.45%;  Co 0.46%;  C 0%;,0.00,1.42,7539.16
2063479,2063479,Goethite,3112,Fe 60.51%;  O 35.77%;  Si 3.73%;  C 0%;,0.00,1.01,17.31
2063480,2063480,Hematite,2635,Fe 71.38%;  O 26.39%;  Si 1.96%;  Cr 0.22%;  Mg 0.03%;  Na 0.03%;  C 0%;,7.01,1.61,379.17
2063481,2063481,Hematite,3318,Fe 73.49%;  O 26.51%;  C 0%;,0.00,1.09,23.37
2063482,2063482,Unclassified,3264,O 46.59%;  Si 37.03%;  Fe 16.38%;  C 0%;,0.00,1.19,508.15
2063483,2063483,Smectite Fe-rich,2706,O 37.46%;  Fe 30.12%;  Si 18.81%;  Al 13.61%;  C 0%;,0.00,1.11,381.76
2063484,2063484,Unclassified,2453,Fe 68.47%;  O 25.69%;  Si 3.21%;  Cr 2.63%;  C 0%;,0.00,1.00,1.73
2063485,2063485,Unclassified,2453,Fe 68.47%;  O 25.69%;  Si 3.21%;  Cr 2.63%;  C 0%;,0.00,1.07,97.82
2063486,2063486,Unclassified,2453,Fe 68.47%;  O 25.69%;  Si 3.21%;  Cr 2.63%;  C 0%;,0.00,1.00,54.54
2063487,2063487,Unclassified,2900,Fe 66.14%;  O 28.92%;  Cr 3.53%;  Si 1.42%;  C 0%;,1.43,1.72,298.66
2063488,2063488,Hematite,3365,Fe 67.2%;  O 31.42%;  Si 1.38%;  C 0%;,0.00,1.13,30.30
2063489,2063489,Unclassified,2047,Fe 52.71%;  O 19.46%;  Si 16.26%;  Al 11.58%;  C 0%;,0.00,1.12,69.25
2063490,2063490,Goethite,2113,Fe 63.58%;  O 29.09%;  Cr 4.82%;  Si 2.5%;  C 0%;,0.00,1.12,6.06
2063491,2063491,Hematite,2851,Fe 66.8%;  O 28.27%;  Si 1.95%;  Al 1.56%;  Cr 1.43%;  C 0%;,0.00,1.40,256.24
2063492,2063492,Unclassified,2453,Fe 68.47%;  O 25.69%;  Si 3.21%;  Cr 2.63%;  C 0%;,0.00,0.00,0.87
2063493,2063493,Hematite,2696,Fe 86.23%;  O 13.23%;  Mg 0.54%;  C 0%;,0.00,1.16,22.51
2063494,2063494,Hematite,3516,Fe 68.06%;  O 30.44%;  Si 1.5%;  C 0%;,0.00,1.05,3.46
2063495,2063495,Hematite,2777,Fe 74.25%;  O 22.46%;  Si 3.29%;  C 0%;,0.00,1.01,26.84
2063497,2063497,Smectite,1591,O 32.71%; Si 30.28%;  Mg 27.45%;  Fe 6.62%;  Al 1.92%;  Ni 1.02%;  C 0%;,4.49,1.74,3501.66
2063499,2063499,Quartz,3701,Si 50.78%;  O 49.2%;  Fe 0.02%;  C 0%;,0.00,1.11,10385.50
2063500,2063500,Quartz,3925,O 51.05%;  Si 48.95%;  C 0%;,0.00,1.00,29.43
2063502,2063502,Chlorite,2942,O 48.93%;  Mg 24.12%;  Si 15.32%;  Al 9.53%;  Fe 2.1%;  C 0%;,0.65,1.22,13808.38
2063503,2063503,Goethite,3075,Fe 63.76%;  O 27.78%;  Ni 6.69%;  Si 1.77%;  C 0%;,0.00,1.03,65.79
2063505,2063505,Smectite,3397,O 47.13%; Si 28.26%;  Mg 13.45%;  Al 5.74%;  Fe 5.13%;  Cr 0.29%;  C 0%;,1.41,1.44,16071.26
2063506,2063506,Unclassified,2948,Fe 42.83%;  O 30.15%;  Mg 14.35%;  Si 7.8%;  Al 4.89%;  C 0%;,0.00,1.36,43.28
2063507,2063507,Goethite,3522,Fe 61.86%;  O 30.67%;  Mg 4.4%;  Si 1.94%;  Al 1.12%;  C 0%;,0.00,1.00,29.43
2063508,2063508,Unclassified,3001,O 38.61%;  Fe 31.51%;  Mg 17.43%;  Si 9.84%;  Al 2.62%;  C 0%;,0.00,0.00,0.87
2063509,2063509,Unclassified,3502,Fe 53.17%;  O 30.75%;  Mg 9.95%;  Si 3.52%;  Al 2.61%;  C 0%;,0.00,1.00,27.70
2063510,2063510,Unclassified,3441,O 38.06%;  Fe 32.26%;  Mg 16.44%;  Si 7.86%;  Al 5.38%;,0.00,1.47,15.58
2063511,2063511,Chlorite,3232,O 40.42%;  Fe 21.25%;  Mg 18.19%;  Si 11.97%;  Al 7.33%;  Cr 0.85%;  C 0%;,0.00,1.15,30.30
2063513,2063513,Quartz,3831,Si 50.93%;  O 49.07%;  C 0%;,0.00,1.10,4816.62
2063515,2063515,Chlorite,2985,O 46.63%;  Mg 21.63%;  Si 19.02%;  Fe 8.24%;  Ni 3.47%;  Al 1.01%;  C 0%;,1.19,1.34,2510.46
2063516,2063516,Chlorite,3044,O 45.41%;  Mg 18.44%;  Si 14.2%;  Fe 13.64%;  Al 8.32%;  C 0%;,0.00,1.15,30.30
2063518,2063518,Unclassified,1815,O 74.14%;  Mg 11.61%;  Si 10.98%;  V 3.26%;  C 0%;,0.00,0.95,133.31
2063520,2063520,Serpentine Fe-rich,2327,O 42.82%;  Si 20.85%;  Mg 18.58%;  Fe 17.62%;  Ni 0.13%;  S 0.01%;  C 0%;,0.27,1.14,9233.29
2063521,2063521,Chlorite,2957,O 50.54%;  Mg 24.32%;  Si 16.08%;  Fe 5.14%;  Al 3.92%;  C 0%;,1.26,1.12,4535.27
2063522,2063522,Unclassified,3208,Fe 48.08%;  O 34.61%;  Mg 10.34%;  Si 5.23%;  Al 1.74%;  C 0%;,0.00,1.00,18.18
2063523,2063523,Goethite,3081,Fe 58.56%;  O 32.49%;  Si 5.21%;  Mg 3.74%;  C 0%;,0.00,1.15,19.91
2063524,2063524,Unclassified,3388,Fe 55.77%;  O 31.28%;  Mg 8.2%;  Si 3.44%;  Al 1.32%;  C 0%;,0.00,1.02,36.36
2063525,2063525,Goethite,3450,Fe 61.39%;  O 30.47%;  Mg 5.39%;  Si 1.65%;  Al 1.1%;  C 0%;,0.00,1.04,37.22
2063527,2063527,Chlorite,2878,O 47.46%;  Mg 24.04%;  Si 17.54%;  Fe 9.41%;  Ni 0.79%;  Al 0.51%;  Na 0.26%;  C 0%;,2.19,1.40,11302.25
2063528,2063528,Serpentine Fe-rich,3092,O 43.04%;  Mg 20.94%;  Fe 18.13%;  Si 15.2%;  Ni 2.69%;  C 0%;,0.00,1.00,109.08
2063529,2063529,Serpentine Fe-rich,3016,O 47.64%;  Mg 22.07%;  Si 18.03%;  Fe 12.25%;,0.00,1.17,38.96
2063530,2063530,Serpentine Fe-rich,3055,O 48.37%;  Mg 22.09%;  Si 16.99%;  Fe 10.72%;  Ni 1.18%;  V 0.65%;,0.00,1.04,45.88
2063532,2063532,Unclassified,1704,Si 29.6%;  Fe 26.34%;  O 19.01%;  Mg 18.96%;  Al 6.09%;  C 0%;,0.00,1.10,656.18
2063534,2063534,Chlorite,2983,O 48.7%;  Mg 23.35%;  Si 14.41%;  Al 8.44%;  Fe 4.88%;  Cr 0.22%;  C 0%;,0.38,1.92,6977.34
2063535,2063535,Hematite,3486,Fe 71.28%;  O 28.72%;  C 0%;,0.00,1.05,187.85
2063536,2063536,Chlorite,2123,O 43.72%;  Mg 23.49%;  Si 17.72%;  Fe 9.51%;  Al 5.57%;  C 0%;,2.11,1.20,11872.73
2063537,2063537,Unclassified,3372,Fe 66.63%;  O 27.79%;  Mg 3.28%;  Si 2.31%;  C 0%;,0.00,1.11,31.16
2063538,2063538,Hematite,3239,Fe 69.06%;  O 29.39%;  Mg 1.01%;  Si 0.54%;  C 0%;,0.00,1.11,26.84
2063539,2063539,Hematite,3475,Fe 71.18%;  O 28.5%;  Si 0.32%;  C 0%;,0.00,1.07,212.09
2063540,2063540,Hematite,3443,Fe 64.28%;  O 33.21%;  Si 1.67%;  Al 0.84%;  C 0%;,0.00,1.35,15.58
2063541,2063541,Unclassified,2859,O 37.99%;  Fe 31.94%;  Mg 13.96%;  Si 8.78%;  Al 7.34%;  C 0%;,0.00,1.04,32.90
2063542,2063542,Hematite,3483,Fe 71.08%;  O 28.92%;,0.00,1.07,399.94
2063543,2063543,Unclassified,2934,Fe 37.92%;  O 36.99%;  Mg 12.49%;  Si 8.4%;  Al 4.2%;  C 0%;,0.00,1.00,14.72
2063544,2063544,Hematite,3455,Fe 72.6%;  O 27.4%;  C 0%;,0.00,1.07,254.51
2063545,2063545,Unclassified,2979,Fe 49.11%;  O 31.47%;  Mg 10.41%;  Si 7.61%;  Al 1.4%;  C 0%;,0.00,0.00,0.87
2063546,2063546,Unclassified,2695,Fe 61.58%;  O 18.56%;  Mg 10.36%;  Si 7.05%;  Al 1.58%;  Cr 0.86%;  C 0%;,0.00,1.67,5.19
2063547,2063547,Chlorite,2377,O 39.45%;  Mg 21.29%;  Si 19.34%;  Fe 17.38%;  Al 2.54%;  C 0%;,0.00,1.01,53.67
2063548,2063548,Chlorite,2630,O 43.56%;  Mg 22.71%;  Si 16.1%;  Fe 11.53%;  Al 4.41%;  Cr 1.69%;  C 0%;,0.00,1.00,1.73
2063549,2063549,Goethite,3267,Fe 54.69%;  O 32.61%;  Mg 6.64%;  Si 3.78%;  Al 2.29%;  C 0%;,0.00,1.20,15.58
2063550,2063550,Unclassified,2657,Fe 45.94%;  O 33.26%;  Mg 11.81%;  Si 5.31%;  Al 3.68%;  C 0%;,0.00,0.50,11.25
2063551,2063551,Unclassified,2844,O 43.52%;  Fe 23.8%;  Mg 15.99%;  Si 9.33%;  Al 7.35%;  C 0%;,0.00,1.05,95.22
2063552,2063552,Hematite,3251,Fe 65.48%;  O 30.98%;  Si 2.12%;  Al 0.89%;  V 0.54%;  C 0%;,0.00,1.06,58.87
2063553,2063553,Hematite,3468,Fe 69.6%;  O 29.51%;  Mg 0.89%;  C 0%;,0.00,1.04,51.94
2063554,2063554,Chlorite,2188,O 40.22%;  Fe 19.39%;  Mg 18.49%;  Si 11.49%;  Al 8.8%;  Ni 1.62%;  C 0%;,0.00,1.04,6.06
2063555,2063555,Goethite,3408,Fe 55.02%;  O 29.41%;  Mg 7.07%;  Si 3.79%;  Al 2.97%;  Na 1.74%;  C 0%;,0.00,1.00,6.06
2063556,2063556,Hematite,3452,Fe 64.91%;  O 32.27%;  Al 1.47%;  Si 1.34%;  C 0%;,0.00,1.33,25.97
2063557,2063557,Hematite,3103,Fe 65.73%;  O 29.62%;  Si 3.03%;  Al 1.62%;  C 0%;,0.00,1.03,37.22
2063558,2063558,Hematite,3462,Fe 70.62%;  O 28.6%;  Si 0.78%;  C 0%;,0.00,1.14,101.28
2063560,2063560,Serpentine,3204,O 49.9%;  Mg 27.21%;  Si 19.25%;  Fe 3.64%;  C 0%;,0.00,1.08,7285.52
2063562,2063562,Talc,2356,O 31.32%;  Si 30.46%;  Mg 24.2%;  Fe 13.12%;  Ni 0.9%;  C 0%;,0.00,1.02,570.48
2063564,2063564,Chlorite,2949,O 47.72%;  Mg 25.74%;  Si 16.2%;  Al 8.43%;  Fe 1.92%;  C 0%;,0.00,1.11,19102.85
2063566,2063566,Serpentine Fe-rich,2270,O 41.62%;  Si 23.21%;  Mg 21.4%;  Fe 10.33%;  Ni 3.14%;  Ca 0.3%;  C 0%;,0.00,1.22,4462.56
2063568,2063568,Unclassified,1838,O 65.8%;  Fe 21.24%;  Si 12.95%;  C 0%;,0.00,1.13,2095.80
2063569,2063569,Smectite Fe-rich,2937,O 39.97%;  Fe 28.77%;  Si 25.31%;  Ni 3.46%;  Al 2.49%;  C 0%;,3.74,1.20,2648.97
2063570,2063570,Smectite Fe-rich,2644,O 43.85%;  Fe 31.15%;  Si 20.59%;  Al 2.27%;  Ni 2.14%;  C 0%;,0.00,1.13,633.67
2063571,2063571,Smectite Fe-rich,2867,O 40.39%;  Fe 26.88%;  Si 24.47%;  Mg 4.35%;  Al 2.7%;  Ba 1.2%;  C 0%;,0.00,1.21,34.63
2063572,2063572,Smectite Fe-rich,2881,O 43.63%;  Fe 29.28%;  Si 25.48%;  Al 1.61%;  C 0%;,0.00,1.00,11.25
2063573,2063573,Goethite + Si,2368,Fe 42.88%;  O 31.98%;  Si 18.9%;  Ni 5.09%;  Al 1.16%;  C 0%;,0.00,1.17,41.55
2063574,2063574,Smectite Fe-rich,3038,O 38.83%;  Fe 32.61%;  Si 22.21%;  Mg 4.06%;  Al 2.28%;  C 0%;,0.00,1.32,9.52
2063575,2063575,Goethite,3583,Fe 53.47%;  O 36.8%;  Si 7.33%;  Mg 2.4%;  C 0%;,0.00,1.00,11.25
2063576,2063576,Hematite,2842,Fe 69.25%;  O 23.27%;  Si 7.48%;  C 0%;,0.00,1.24,19.91
2063577,2063577,Ol/Px Alt,1922,Fe 47.52%;  Si 24.95%;  O 20.2%;  Mg 4.36%;  Al 2.97%;  C 0%;,0.00,1.00,4.33
2063578,2063578,Smectite Fe-rich,2590,O 42.06%;  Si 28.5%;  Fe 26.95%;  Al 2.49%;  C 0%;,0.00,1.21,318.57
