Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
2094292,2094292,Chlorite,2833,O 48.14%;  Mg 24.23%;  Si 16.56%;  Al 9.27%;  Fe 1.81%;  C 0%;,0.00,1.23,15255.89
2094293,2094293,Chr Spinel,3122,O 41.47%;  Fe 18.93%;  Mg 14.88%;  Cr 12.36%;  Si 7.88%;  Al 4.49%;  C 0%;,0.00,1.23,35.40
2094294,2094294,Chr Spinel,3032,O 39.17%;  Fe 25.28%;  Mg 12.64%;  Cr 9.26%;  Si 7.13%;  Al 6.51%;,0.00,1.06,15.39
2094295,2094295,Chlorite,2595,O 51.4%;  Mg 22.35%;  Si 13.83%;  Al 10.34%;  Fe 2.09%;  C 0%;,0.00,1.03,146.20
2094296,2094296,Chr Spinel,3032,O 39.17%;  Fe 25.28%;  Mg 12.64%;  Cr 9.26%;  Si 7.13%;  Al 6.51%;,0.00,0.00,3.08
2094297,2094297,Chr Spinel,3079,O 42.32%;  Fe 19.91%;  Mg 14.37%;  Si 8.45%;  Al 8.14%;  Cr 6.82%;  C 0%;,0.00,1.06,252.39
2094298,2094298,Chr Spinel,2950,Fe 34.83%;  O 34.46%;  Mg 11.99%;  Cr 6.99%;  Si 6.24%;  Al 4.74%;  Na 0.75%;  C 0%;,0.00,1.35,20.01
2094299,2094299,Chlorite,3041,O 50.96%;  Mg 23.13%;  Si 13.54%;  Al 10.77%;  Fe 1.04%;  Cr 0.55%;  C 0%;,0.00,1.03,223.15
2094300,2094300,Chr Spinel,3178,O 40.53%;  Fe 22.88%;  Mg 14.13%;  Si 7.63%;  Al 7.62%;  Cr 7.21%;,0.00,1.00,9.23
2094301,2094301,Chr Spinel,3073,O 41.66%;  Fe 17.08%;  Mg 15.96%;  Cr 10.52%;  Si 8.22%;  Al 6.56%;  C 0%;,0.00,1.00,87.72
2094302,2094302,Chr Spinel,3159,O 41.12%;  Fe 20.43%;  Mg 13.83%;  Cr 10.66%;  Si 7.23%;  Al 6.73%;,0.00,1.13,56.94
2094303,2094303,Chr Spinel,3032,O 39.17%;  Fe 25.28%;  Mg 12.64%;  Cr 9.26%;  Si 7.13%;  Al 6.51%;,0.00,1.10,69.25
2094304,2094304,Chlorite,3159,O 51.13%;  Mg 22.54%;  Si 15.44%;  Al 8.79%;  Cr 1.71%;  Fe 0.38%;  C 0%;,0.00,1.06,958.78
2094305,2094305,Chr Spinel,3108,O 39.23%;  Fe 21.29%;  Mg 15.87%;  Cr 9.16%;  Si 8.65%;  Al 5.81%;  C 0%;,0.00,1.18,16.93
2094306,2094306,Chr Spinel,3108,O 39.23%;  Fe 21.29%;  Mg 15.87%;  Cr 9.16%;  Si 8.65%;  Al 5.81%;  C 0%;,0.00,1.00,3.08
2094307,2094307,Chr Spinel,3032,O 39.17%;  Fe 25.28%;  Mg 12.64%;  Cr 9.26%;  Si 7.13%;  Al 6.51%;,0.00,0.00,3.08
2094308,2094308,Chr Spinel,3041,O 38.66%;  Fe 23.26%;  Mg 13.67%;  Cr 10.96%;  Si 7.82%;  Al 5.65%;  C 0%;,0.00,1.69,289.33
2094309,2094309,Chr Spinel,3078,O 39.76%;  Fe 20.96%;  Mg 13.01%;  Cr 12.41%;  Si 7.59%;  Al 6.27%;,0.00,1.11,40.01
2094310,2094310,Chr Spinel,3128,O 37.74%;  Fe 33.83%;  Mg 10.01%;  Cr 9.32%;  Si 4.95%;  Al 4.14%;  C 0%;,0.00,1.01,30.78
2094311,2094311,Chr Spinel,3032,O 39.17%;  Fe 25.28%;  Mg 12.64%;  Cr 9.26%;  Si 7.13%;  Al 6.51%;,0.00,1.23,13.85
2094312,2094312,Chr Spinel,2980,O 41.65%;  Fe 18.41%;  Mg 15.28%;  Si 9.17%;  Al 8.3%;  Cr 7.18%;  C 0%;,5.02,1.20,349.35
2094313,2094313,Chromite Al > 10,3273,O 38.43%;  Fe 18.95%;  Cr 16.17%;  Al 12.57%;  Mg 10.01%;  Si 3.86%;  C 0%;,0.00,1.79,377.05
2094314,2094314,Chromite Al > 10,3162,O 38.63%;  Fe 20.05%;  Cr 15.88%;  Al 13.63%;  Mg 8.67%;  Si 3.15%;,0.00,1.00,18.47
2094315,2094315,Chromite Al > 10,3290,O 34.29%;  Cr 23.81%;  Fe 21.24%;  Al 13.8%;  Mg 6.49%;  Si 0.38%;  C 0%;,0.00,1.31,209.30
2094316,2094316,Chlorite,2872,O 47.65%;  Mg 23.07%;  Si 15.02%;  Al 10.62%;  Fe 3.64%;  C 0%;,0.00,1.00,3.08
2094317,2094317,Chlorite,3039,O 46.81%;  Mg 22.44%;  Si 14.39%;  Al 10.87%;  Fe 4.68%;  Cr 0.81%;  C 0%;,0.00,1.22,83.10
2094318,2094318,Chlorite,2722,O 44.25%;  Mg 25.08%;  Si 16.93%;  Al 11.34%;  Fe 2.4%;  C 0%;,0.00,1.04,186.22
2094320,2094320,Quartz,3737,Si 49.93%;  O 49.61%;  Al 0.3%;  Fe 0.12%;  S 0.03%;  C 0%;,0.00,1.19,18823.24
2094321,2094321,Unclassified,2723,Fe 52.81%;  O 23.18%;  Mg 9.11%;  Si 7.45%;  Cr 3.81%;  Al 3.64%;  C 0%;,16.55,1.24,1599.00
2094322,2094322,Chr Cr-Magnetite,3379,Fe 50.88%;  O 33.38%;  Cr 11.84%;  Si 3.02%;  Al 0.88%;,1.35,1.26,24611.34
2094323,2094323,Goethite + Si,2652,Fe 41.99%;  O 32.34%;  Si 12.48%;  Al 10.64%;  Ni 2.55%;  C 0%;,0.00,1.03,275.48
2094324,2094324,Chromite Al > 14.5,3384,O 38.55%;  Al 26.64%;  Cr 13.95%;  Fe 10.88%;  Mg 9.98%;,0.00,2.26,2619.34
2094325,2094325,Chromite Al > 14.5,3286,O 34.42%;  Al 25.2%;  Cr 16.92%;  Fe 13.19%;  Mg 10.27%;,0.00,1.47,2136.10
2094326,2094326,Chr Spinel,3083,O 35.21%;  Fe 32.75%;  Mg 12.68%;  Cr 8.8%;  Si 7.16%;  Al 3.4%;  C 0%;,0.00,1.20,61.56
2094327,2094327,Chromite Al > 14.5,3425,O 39.58%;  Al 23.91%;  Cr 16.73%;  Fe 10.37%;  Mg 9.42%;,3.68,1.51,4592.31
2094328,2094328,Chlorite,2759,O 40.03%;  Fe 18.74%;  Mg 16.33%;  Si 11.38%;  Cr 7.23%;  Al 6.29%;  C 0%;,0.00,1.25,38.47
2094329,2094329,Chromite Al > 14.5,3621,O 41.9%;  Al 21.34%;  Cr 13.74%;  Mg 10.39%;  Fe 10.28%;  Si 2.35%;  C 0%;,0.00,1.01,89.26
2094330,2094330,Chromite Al > 14.5,3443,O 38.8%;  Al 28.98%;  Cr 12.22%;  Mg 10.54%;  Fe 9.46%;,0.00,1.42,417.06
2094331,2094331,Chlorite,2513,O 43.2%;  Mg 22.28%;  Si 20.41%;  Fe 8.67%;  Ni 3.06%;  Al 1.87%;  Na 0.51%;  C 0%;,0.00,1.20,692.54
2094332,2094332,Chromite Al > 14.5,3385,O 34.94%;  Al 25.39%;  Cr 15.06%;  Fe 13.82%;  Mg 10.79%;,0.00,1.07,992.64
2094333,2094333,Unclassified,3097,O 47.17%;  Mg 15.9%;  Si 15.37%;  Al 10.25%;  Fe 5.65%;  Ni 4.6%;  Ca 1.05%;,0.00,1.17,121.58
2094334,2094334,Chromite Al > 14.5,3388,O 41.43%;  Al 22.86%;  Cr 15.12%;  Fe 12.02%;  Mg 8.57%;,0.00,1.06,364.74
2094335,2094335,Chlorite,2936,O 48.54%;  Mg 23.58%;  Si 16.09%;  Al 6.8%;  Fe 3.47%;  Cr 1.53%;  C 0%;,0.00,1.23,1822.15
2094336,2094336,Chlorite Ni-rich,1679,O 31.85%;  Fe 21.39%;  Si 16.01%;  Mg 13.63%;  Ni 10.3%;  Cr 4.6%;  Al 2.22%;  C 0%;,5.36,1.18,678.69
2094337,2094337,Chromite Al > 14.5,3640,O 40.52%;  Al 22.46%;  Cr 15.58%;  Fe 11.4%;  Mg 10.05%;  C 0%;,0.00,1.00,13.85
2094338,2094338,Chromite Al > 14.5,3365,O 38.62%;  Al 22.97%;  Cr 14.98%;  Fe 12.99%;  Mg 10.43%;  C 0%;,0.53,1.40,5469.53
2094339,2094339,Chromite Al > 14.5,3240,O 39.75%;  Al 17.83%;  Fe 16.18%;  Cr 14.9%;  Mg 9.04%;  Si 2.29%;  C 0%;,0.00,1.19,240.08
2094340,2094340,Chlorite,2954,O 43.22%;  Fe 24.34%;  Si 14.9%;  Mg 12.68%;  Al 4.87%;  C 0%;,0.00,1.25,38.47
2094341,2094341,Chlorite,3113,O 44.34%;  Fe 22.91%;  Al 11.86%;  Si 11.46%;  Mg 7.55%;  Cr 1.89%;,0.00,1.17,75.41
2094342,2094342,Chlorite,2373,O 39.16%;  Fe 17.62%;  Si 16.78%;  Mg 14.27%;  Ni 7.55%;  Cr 3.36%;  Al 1.26%;  C 0%;,0.00,1.00,20.01
2094343,2094343,Chlorite,2874,O 36.32%;  Mg 17.94%;  Si 17.04%;  Fe 12.86%;  Cr 8.22%;  Al 7.62%;  C 0%;,0.00,1.10,338.58
2094344,2094344,Chlorite,2302,O 40.35%;  Fe 21.57%;  Si 17.39%;  Mg 14.09%;  Al 4.17%;  Cr 2.43%;  C 0%;,0.00,1.29,4.62
2094345,2094345,Chlorite,2963,O 48.15%;  Mg 24.86%;  Si 15.06%;  Al 10.51%;  Fe 1.42%;  C 0%;,0.00,1.22,1052.66
2094346,2094346,Chromite Al > 14.5,3418,O 37.49%;  Al 23.42%;  Cr 15.36%;  Fe 13.64%;  Mg 10.1%;  C 0%;,1.24,1.07,1221.95
2094347,2094347,Chromite Al > 14.5,2722,O 31.18%;  Fe 15.71%;  Al 15.47%;  Mg 13.89%;  Cr 12.55%;  Si 8.77%;  Ni 2.44%;  C 0%;,0.00,1.04,49.25
2094348,2094348,Chromite Al > 14.5,3392,O 37.48%;  Al 25.4%;  Cr 13.56%;  Fe 12.95%;  Mg 10.6%;,0.00,1.26,264.70
2094349,2094349,Chlorite,3030,O 45.91%;  Mg 16.08%;  Si 13.35%;  Fe 13.08%;  Al 6.68%;  Cr 4.9%;  C 0%;,0.00,1.02,32.32
2094350,2094350,Chromite Al > 14.5,3194,O 36.24%;  Al 19.05%;  Cr 15.69%;  Fe 15.69%;  Mg 9.84%;  Si 3.49%;  C 0%;,0.00,1.22,21.55
2094351,2094351,Chlorite,2698,O 40.14%;  Fe 28.06%;  Mg 15.83%;  Si 14.17%;  Al 1.81%;  C 0%;,0.00,1.12,12.31
2094352,2094352,Chromite Al > 14.5,3368,O 38.27%;  Al 18.84%;  Cr 14.81%;  Fe 13.51%;  Mg 11.85%;  Si 2.73%;  C 0%;,0.00,1.17,69.25
2094353,2094353,Chromite Al > 14.5,3376,O 39.22%;  Al 27.75%;  Mg 11.12%;  Cr 11.12%;  Fe 10.78%;  C 0%;,0.00,1.12,207.76
2094354,2094354,Chlorite,1932,O 40.91%;  Si 24.49%;  Mg 23.74%;  Fe 8.59%;  Al 2.27%;  C 0%;,0.00,1.22,361.66
2094356,2094356,Hematite,3418,Fe 71.48%;  O 28.52%;,0.00,1.06,221.61
2094357,2094357,Chlorite Fe-rich,2691,O 43.21%;  Fe 24.96%;  Si 15.91%;  Al 14.04%;  Ni 1.87%;  C 0%;,1.59,1.39,3893.61
2094358,2094358,Quartz,3760,Si 49.91%;  O 49.25%;  Co 0.85%;  C 0%;,0.00,1.17,623.29
2094359,2094359,Unclassified,3030,O 45.81%;  Si 34.97%;  Fe 10.07%;  Al 8.15%;  Cr 0.8%;  Mg 0.1%;  Sc 0.09%;  C 0%;,2.65,1.98,7790.31
2094360,2094360,Chlorite Fe-rich,2697,O 43.64%;  Fe 23.19%;  Al 17.23%;  Si 15.94%;  C 0%;,0.00,1.16,1509.74
2094361,2094361,Smectite Fe-rich,2826,O 43.2%;  Fe 23.42%;  Si 19.62%;  Al 13.77%;  C 0%;,0.00,1.00,120.04
2094362,2094362,Smectite Fe-rich,2851,O 42.98%;  Fe 22.75%;  Si 18.68%;  Al 15.59%;  C 0%;,0.00,1.20,393.98
2094363,2094363,Chr Cr-Magnetite,3411,Fe 47.98%;  O 29.74%;  Cr 21.66%;  Al 0.61%;  C 0%;,0.00,1.02,63.10
2094364,2094364,Chlorite Fe-rich,2685,O 40.68%;  Fe 30.3%;  Si 14.08%;  Al 13.94%;  Mg 1%;  C 0%;,0.00,1.22,46.17
2094365,2094365,Chlorite Fe-rich,2716,O 42.52%;  Fe 25.04%;  Si 15.41%;  Al 15.11%;  Cu 1.93%;  C 0%;,0.00,1.22,46.17
2094366,2094366,Goethite + Si,2979,Fe 40.63%;  O 39.4%;  Si 10.87%;  Al 9.1%;  C 0%;,0.00,1.40,12.31
2094367,2094367,Chlorite Fe-rich,3005,O 44.64%;  Fe 22.85%;  Si 15.99%;  Al 13.71%;  Cr 2.81%;  C 0%;,0.00,1.03,141.59
2094368,2094368,Smectite Fe-rich,2134,Fe 32.16%;  O 26.25%;  Si 21.81%;  Al 19.78%;  C 0%;,0.00,1.13,138.51
2094369,2094369,Chlorite Fe-rich,2697,O 41.72%;  Fe 27.76%;  Si 16.21%;  Al 14.31%;  C 0%;,0.00,1.01,70.79
2094371,2094371,Serpentine,2883,O 46.23%;  Mg 22.61%;  Si 18.68%;  Fe 9%;  Ni 3.45%;  Cu 0.02%;  C 0%;,0.00,1.22,38085.09
2094373,2094373,Chlorite,3178,O 51.26%;  Mg 23.47%;  Si 13.97%;  Al 9.47%;  Fe 1.82%;  C 0%;,0.00,1.18,24916.05
2094375,2094375,Serpentine,3050,O 47.97%;  Mg 24.83%;  Si 19.79%;  Fe 5.24%;  Ni 2.18%;  C 0%;,0.00,1.20,12691.95
2094377,2094377,Unclassified,1472,O 65.42%;  Ni 17.87%;  Ca 12.02%;  Mg 4.7%;  C 0%;,0.00,1.36,1957.58
2094379,2094379,Unclassified,1534,O 65.93%;  Ni 13.82%;  Ca 12.43%;  Mg 7.82%;  C 0%;,4.45,1.24,5189.43
2094381,2094381,Quartz,3765,O 50.56%;  Si 49.44%;  C 0%;,2.24,1.33,8404.36
2094382,2094382,Chlorite Fe-rich,3126,O 41.97%;  Fe 32.38%;  Si 14.8%;  Al 10.84%;  C 0%;,0.00,1.23,115.42
2094383,2094383,Goethite + Si,2791,O 38.82%;  Fe 38.38%;  Si 11.81%;  Al 10.68%;  S 0.31%;  C 0%;,13.44,2.00,1288.12
2094384,2094384,Ilmenite,3324,Ti 38.24%;  O 32.83%;  Fe 25.08%;  Mn 3.68%;  Al 0.18%;  C 0%;,0.00,1.28,112.35
2094385,2094385,Ilmenite,3025,O 43.97%;  Fe 22.47%;  Ti 18.63%;  Si 7.67%;  Al 7.26%;  C 0%;,0.00,1.15,18.47
2094386,2094386,Ilmenite,3131,O 38.91%;  Ti 32.02%;  Fe 27.87%;  Si 1.2%;  C 0%;,0.00,1.02,27.70
2094387,2094387,Chlorite,2537,O 46.29%;  Si 17.33%;  Fe 12.76%;  Mg 12%;  Al 11.62%;  C 0%;,0.00,0.00,3.08
2094388,2094388,Chlorite,2537,O 46.29%;  Si 17.33%;  Fe 12.76%;  Mg 12%;  Al 11.62%;  C 0%;,0.00,0.00,1.54
2094389,2094389,Chlorite,2537,O 46.29%;  Si 17.33%;  Fe 12.76%;  Mg 12%;  Al 11.62%;  C 0%;,0.00,1.07,213.92
2094390,2094390,Quartz,3893,O 52.48%;  Si 47.52%;  C 0%;,0.00,1.08,5788.10
2094392,2094392,Quartz,3449,O 49.21%; Si 47.22%;  Fe 1.86%;  Al 1.71%;  C 0%;,0.00,1.27,3899.77
2094393,2094393,Smectite Fe-rich,3229,O 46.35%;  Fe 22.15%;  Si 21.05%;  Al 10.45%;  C 0%;,0.00,1.00,357.04
2094394,2094394,Quartz,3918,Si 50.94%;  O 49.06%;,1.70,1.16,11593.12
2094395,2094395,Quartz + Fe,3601,O 51.76%;  Si 39.39%;  Fe 6.26%;  Al 2.6%;  C 0%;,0.00,0.50,6.16
2094396,2094396,Unclassified,3184,O 45.02%;  Fe 29.54%;  Al 12.43%;  Si 9.96%;  Ti 3.05%;  C 0%;,0.00,1.04,200.07
2094398,2094398,Chlorite,3099,O 48.46%;  Mg 18.2%;  Al 13.18%;  Si 12.72%;  Fe 7.45%;  C 0%;,7.30,1.15,8281.24
2094399,2094399,Chlorite,2999,O 46.38%;  Fe 20.24%;  Si 12.83%;  Al 12.81%;  Mg 7.75%;  C 0%;,0.00,1.02,186.22
2094400,2094400,Chlorite,2746,O 41.47%;  Fe 26.93%;  Al 11.13%;  Si 10.62%;  Mg 5.18%;  Ni 4.68%;,0.00,1.12,466.31
2094401,2094401,Chlorite,3107,O 47.55%;  Fe 16.69%;  Si 12.19%;  Mg 12.05%;  Al 11.52%;  C 0%;,0.00,1.10,121.58
2094403,2094403,Chromite Al > 14.5,3480,O 36.23%;  Al 25.85%; Fe 15.48%;  Cr 12.14%;  Mg 10.04%;  Si 0.21%;  S 0.04%;  C 0%;,5.65,1.48,15125.08
2094404,2094404,Chlorite,3316,O 40.95%;  Fe 25.94%;  Mg 19.39%;  Si 11.73%;  Al 1.98%;  C 0%;,0.00,1.28,1574.37
2094405,2094405,Chr Cr-Magnetite,3425,Fe 39.98%;  O 32.05%;  Cr 11.01%;  Mg 9.25%;  Si 5.18%;  Al 2.53%;,0.00,1.14,320.11
2094406,2094406,Chr Cr-Magnetite,3356,Fe 39.45%;  O 35.22%;  Cr 9.89%;  Mg 8.08%;  Si 5.43%;  Al 1.93%;  C 0%;,1.45,1.35,3245.70
2094407,2094407,Chlorite,3079,O 49.01%;  Mg 23.39%;  Si 15.77%;  Fe 7.62%;  Al 4.2%;,0.00,1.13,1232.72
2094408,2094408,Hematite,3527,Fe 67.16%;  O 29.64%;  Mg 1.6%;  Si 1.6%;  C 0%;,0.00,1.05,76.95
2094409,2094409,Chlorite,3131,O 51%;  Mg 25%;  Si 13.43%;  Al 7.09%;  Fe 3.48%;  C 0%;,0.00,1.41,875.68
2094410,2094410,Chr Spinel,3226,O 36.36%;  Fe 27.15%;  Mg 15.66%;  Si 9.47%;  Cr 6.57%;  Al 4.8%;  C 0%;,0.00,1.03,116.96
2094411,2094411,Unclassified,3338,Fe 40.8%;  O 36.46%;  Mg 9.61%;  Si 6.68%;  Al 3.28%;  Cr 3.17%;  C 0%;,0.00,1.02,38.47
2094412,2094412,Chr Cr-Magnetite,1288,Fe 48.85%;  O 36.64%;  Cr 14.5%;  C 0%;,0.00,1.04,16.93
2094413,2094413,Hematite,3528,Fe 69.27%;  O 29.64%;  Si 1.09%;  C 0%;,0.00,1.03,63.10
2094415,2094415,Chlorite,2875,O 44.94%;  Mg 22.93%;  Si 15.13%;  Al 9.44%;  Fe 6.03%;  Ni 1.52%;  C 0%;,0.00,1.07,649.45
2094417,2094417,Serpentine,3019,O 49.33%;  Mg 22.92%;  Si 20.74%;  Fe 4.03%;  Ni 2.97%;  C 0%;,0.00,1.15,4279.90
2094418,2094418,Chlorite,2983,O 47.34%;  Mg 24.32%;  Si 18.77%;  Fe 6.61%;  Ni 1.77%;  Al 1.18%;  C 0%;,1.46,1.29,22061.25
2094419,2094419,Unclassified,3364,Fe 38.02%;  O 35.9%;  Mg 15.38%;  Si 7.25%;  Al 3.46%;,0.00,1.66,577.12
2094420,2094420,Chlorite,2960,Fe 53.42%;  O 30.51%;  Si 10%;  Mg 5.19%;  Al 0.89%;  C 0%;,0.00,1.21,160.05
2094421,2094421,Goethite,3414,Fe 63.41%;  O 32.56%;  Si 2.44%;  Mg 1.59%;  C 0%;,0.00,1.03,43.09
2094422,2094422,Goethite,3366,Fe 60.46%;  O 31.57%;  Mg 4.35%;  Si 2.59%;  Al 1.04%;  C 0%;,0.00,1.13,338.58
2094423,2094423,Unclassified,3511,Fe 64.56%;  O 30.16%;  Mg 2.38%;  Si 1.97%;  Al 0.93%;  C 0%;,0.00,1.10,80.03
2094424,2094424,Goethite,3217,Fe 61.96%;  O 28.59%;  Ni 4.32%;  Si 3.27%;  Mg 1.87%;  C 0%;,0.00,1.23,30.78
2094425,2094425,Chr Cr-Magnetite,3380,Fe 53.66%;  O 31.16%;  Cr 10.79%;  Al 2.4%;  Si 2%;  C 0%;,6.12,1.22,472.47
2094426,2094426,Unclassified,3419,Fe 42.24%;  O 37.27%;  Mg 8.94%;  Si 5.34%;  Al 5.09%;  Cr 1.12%;,0.00,1.12,44.63
2094427,2094427,Chlorite,3173,O 49.18%;  Mg 24.11%;  Si 14.44%;  Al 9.13%;  Fe 1.91%;  Ni 1.23%;  C 0%;,0.43,1.25,7545.61
2094428,2094428,Goethite,3494,Fe 60.63%;  O 31.19%;  Mg 4.14%;  Si 2.62%;  Al 1.42%;  C 0%;,0.00,1.01,36.94
2094429,2094429,Unclassified,2568,O 39.55%;  Fe 35.91%;  Mg 12.58%;  Si 8.03%;  Al 3.94%;  C 0%;,0.00,1.00,32.32
2094430,2094430,Chr Spinel,3022,O 37.55%;  Fe 21.1%;  Mg 14.6%;  Cr 13.01%;  Si 7.48%;  Al 6.26%;,0.00,1.17,83.10
2094432,2094432,Unclassified,2816,Si 50.93%;  O 25.86%;  Fe 15.8%;  Al 7.41%;  C 0%;,0.00,1.00,104.65
2094434,2094434,Chlorite,2768,O 42.54%;  Mg 19.42%;  Fe 17.58%;  Si 12.58%;  Al 7.53%;  Ni 0.35%;  C 0%;,2.29,1.74,4144.47
2094435,2094435,Hematite,3530,Fe 69.01%;  O 30.41%;  Si 0.58%;  C 0%;,0.00,1.12,370.89
2094436,2094436,Hematite,3381,Fe 67.18%;  O 30.19%;  Si 1.39%;  Al 1.06%;  Cr 0.19%;  C 0%;,0.00,1.26,73.87
2094437,2094437,Chlorite,3126,O 43.17%;  Mg 20.72%;  Fe 17.46%;  Si 10.21%;  Al 8.45%;  C 0%;,0.00,1.08,15.39
2094438,2094438,Goethite,3327,Fe 54.89%;  O 35.22%;  Ni 5.89%;  Si 2.89%;  Al 1.11%;  C 0%;,0.00,1.26,161.59
2094439,2094439,Hematite,3473,Fe 71.8%;  O 28.2%;  C 0%;,0.00,1.03,203.15
2094440,2094440,Chlorite,2405,O 45.79%;  Mg 22%;  Si 17.99%;  Al 7.85%;  Fe 6.38%;  C 0%;,0.00,1.18,731.01
2094441,2094441,Hematite,3162,Fe 68.61%;  O 30.3%;  Mg 1.09%;  C 0%;,0.00,1.08,73.87
2094442,2094442,Chlorite,2945,O 47.63%;  Mg 21.51%;  Si 13.65%;  Al 9.2%;  Fe 8.01%;  C 0%;,0.00,1.00,86.18
2094443,2094443,Chromite Al > 14.5,3369,O 36.41%;  Al 20.53%;  Cr 18.63%; Fe 15.97%;  Mg 8.46%;  Si 0.01%;  C 0%;,4.66,1.52,3051.79
2094444,2094444,Goethite,3191,Fe 59.88%;  O 34.12%;  Ni 3.65%;  Si 2.35%;  C 0%;,0.00,1.13,247.78
2094445,2094445,Unclassified,2842,Fe 67.78%;  O 20.93%;  Mg 5.47%;  Si 4.64%;  Al 1.19%;  C 0%;,0.00,1.00,35.40
2094446,2094446,Chlorite,2867,O 48.35%;  Mg 19.74%;  Si 14.02%;  Al 9.44%;  Fe 8.44%;  C 0%;,0.00,1.11,190.83
2094447,2094447,Hematite,3301,Fe 65.19%;  O 31.48%;  Si 2.59%;  V 0.74%;,0.00,1.03,93.88
2094448,2094448,Goethite,3075,Fe 52.83%;  O 28.28%;  Mg 7.46%;  Si 6.04%;  Al 2.83%;  Cr 2.57%;  C 0%;,0.00,1.12,13.85
2094449,2094449,Chlorite,2203,O 38.57%;  Fe 22.06%;  Mg 16.98%;  Si 15.56%;  Al 6.83%;  C 0%;,0.00,1.23,229.31
2094450,2094450,Hematite,3598,Fe 68.69%;  O 30.43%;  Si 0.88%;  C 0%;,0.00,1.06,110.81
2094451,2094451,Chlorite,2436,O 35.06%;  Mg 21.07%;  Fe 19.34%;  Si 14.34%;  Al 10.19%;  C 0%;,0.00,1.17,20.01
2094452,2094452,Chlorite,2484,O 25.96%;  Fe 25.12%;  Al 14.31%;  Cr 13.64%;  Si 10.65%;  Mg 10.32%;  C 0%;,0.00,1.10,152.36
2094453,2094453,Chr Cr-Magnetite,3375,Fe 44.77%;  O 31.57%;  Cr 9.85%;  Al 9.09%;  Mg 4.02%;  Si 0.7%;  C 0%;,0.84,1.73,3073.34
2094454,2094454,Goethite,3303,Fe 59.64%;  O 30.6%;  Mg 3.78%;  Si 2.6%;  Al 1.95%;  Cr 1.43%;  C 0%;,0.00,1.02,47.71
2094455,2094455,Hematite,3489,Fe 67.67%;  O 31.45%;  Si 0.88%;  C 0%;,0.00,1.00,24.62
2094456,2094456,Chlorite,2257,O 27.4%;  Fe 27.04%;  Mg 14.7%;  Si 13.07%;  Cr 9.26%;  Al 8.53%;  C 0%;,0.00,1.45,711.01
2094457,2094457,Unclassified,2637,O 41.87%;  Fe 25.45%;  Mg 14.61%;  Si 9.49%;  Al 6.78%;  Cr 1.81%;  C 0%;,0.00,1.27,112.35
2094458,2094458,Chromite Al > 14.5,3382,O 37.28%;  Al 19.47%;  Cr 17.92%;  Fe 16.97%;  Mg 8.36%;  C 0%;,0.00,1.04,78.49
2094459,2094459,Chromite Al > 14.5,2946,Fe 26.92%;  O 26.5%;  Cr 18.23%;  Al 16.95%;  Mg 6.84%;  Si 4.56%;  C 0%;,0.00,1.28,35.40
2094460,2094460,Chromite Al > 14.5,3325,O 34.51%;  Al 20.77%;  Cr 19.56%;  Fe 17.47%;  Mg 7.69%;,0.00,1.06,192.37
2094461,2094461,Chlorite,3005,O 38.44%;  Fe 22.86%;  Mg 18.7%;  Si 11.43%;  Al 4.55%;  Cr 2.86%;  V 1.17%;  C 0%;,0.00,1.17,41.55
2094462,2094462,Chr Cr-Magnetite,3104,Fe 56.34%;  O 24.44%;  Cr 14.12%;  Al 3.27%;  Si 1.83%;  C 0%;,0.00,1.01,52.33
2094463,2094463,Chromite Al > 14.5,3298,O 36.06%;  Cr 20.54%;  Al 19.8%;  Fe 15.53%;  Mg 8.07%;,5.49,1.04,1191.17
2094464,2094464,Goethite,2809,Fe 59.29%;  O 23.85%;  Al 5.8%;  Mg 3.95%;  Cr 3.95%;  Si 3.16%;  C 0%;,0.00,1.29,147.74
2094465,2094465,Unclassified,1511,Fe 36.38%;  O 27.85%;  Si 13.62%;  Cr 13.01%;  Al 5.08%;  Ti 4.07%;  C 0%;,0.00,1.27,40.01
2094466,2094466,Chromite Al > 14.5,3298,O 34.85%;  Al 20.7%;  Cr 19.88%;  Fe 16.14%;  Mg 7.72%;  Si 0.7%;,0.00,1.00,32.32
2094467,2094467,Chromite Al > 14.5,3355,O 35.92%;  Al 20.75%;  Cr 19.09%;  Fe 17.1%;  Mg 7.14%;  C 0%;,0.00,1.06,466.31
2094469,2094469,Unclassified,3112,O 40.94%;  Fe 22.69%;  Mg 17.6%;  Si 9.65%;  Al 9.13%;,0.00,1.00,56.94
2094470,2094470,Goethite,2826,Fe 52.98%;  O 32.11%;  Mg 5.69%;  Si 5.28%;  Al 3.93%;  C 0%;,0.00,1.00,55.40
2094472,2094472,Chromite Al > 14.5,3387,O 36.47%;  Cr 20.2%;  Al 19.26%;  Fe 15.36%;  Mg 8.71%;  C 0%;,1.04,1.07,3382.67
2094474,2094474,Chromite Al > 14.5,3418,O 34.4%;  Al 19.91%;  Cr 19.42%;  Fe 18.5%;  Mg 7.79%;  C 0%;,0.00,1.10,158.51
2094476,2094476,Unclassified,3273,O 43.48%;  Si 38.18%;  Fe 16.45%;  Cr 1.31%;  Mg 0.58%;  C 0%;,0.00,1.32,15060.44
