Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
1890508,1890508,Unclassified,2778,Fe 48.22%;  O 31.35%;  Mg 11.29%;  Si 9.14%;  C 0%;,0.00,1.18,14.27
1890509,1890509,Unclassified,2734,Fe 50.4%;  O 33.11%;  Mg 8.84%;  Si 7.65%;  C 0%;,0.00,1.06,3.60
1890510,1890510,Serpentine Fe-rich,2558,O 42.66%;  Fe 26.61%;  Mg 16.51%;  Si 14.22%;  C 0%;,0.00,1.19,5.26
1890512,1890512,Chlorite,3252,O 51.39%;  Mg 25.36%;  Si 14.27%;  Al 7.4%;  Fe 1.59%;  C 0%;,0.00,1.11,464.42
1890513,1890513,Chlorite,3024,O 50.29%;  Mg 23.73%;  Si 18.3%;  Al 7.15%;  Fe 0.31%;  Ni 0.22%;  C 0%;,0.00,1.11,1217.07
1890514,1890514,Chlorite,3143,O 43.22%;  Fe 26.49%;  Mg 15.59%;  Si 10.01%;  Mn 2.53%;  Al 2.15%;  C 0%;,0.00,1.00,2.77
1890516,1890516,Chlorite,2941,O 49.15%;  Mg 17.46%;  Si 13.82%;  Al 8.93%;  Fe 8.02%;  Ni 2.62%;  C 0%;,0.00,1.07,73.13
1890518,1890518,Smectite Fe-rich,2951,O 41.87%;  Fe 27.54%;  Si 26.62%;  Al 1.84%;  Ni 1.74%;  Ca 0.39%;  C 0%;,0.00,1.66,181.86
1890519,1890519,Smectite Fe-rich,2743,O 36.48%;  Fe 36.07%;  Si 22.34%;  Al 5.12%;  C 0%;,0.00,1.00,11.50
1890520,1890520,Smectite Fe-rich,2999,O 42.47%;  Si 28.75%;  Fe 23.22%;  Mg 3.98%;  Al 1.38%;  Ni 0.21%;  C 0%;,0.00,1.42,96.12
1890521,1890521,Smectite Fe-rich,3004,O 45.52%;  Fe 28.88%;  Si 23.58%;  Al 2.01%;  C 0%;,0.00,1.20,7.20
1890522,1890522,Smectite Fe-rich,2941,O 42.86%;  Si 27.97%;  Fe 22.26%;  Mg 5.11%;  Al 1.8%;  C 0%;,0.00,1.12,11.91
1890524,1890524,Smectite Fe-rich,2689,O 34.22%;  Fe 31.27%; Si 21.54%;  Al 12.97%;  C 0%;,0.00,1.23,60.81
1890525,1890525,Lithiophorite Si+Fe-rich,2739,O 38.98%;  Fe 25.76%;  Si 10.92%;  Al 9.34%;  Mn 8.74%;  Ni 6.26%;  C 0%;,11.01,1.36,132.14
1890526,1890526,Lithiophorite,3008,O 35.41%;  Mn 23.56%;  Ni 13.78%;  Co 8.89%;  Fe 7.26%;  Al 6.81%;  Si 4.3%;  C 0%;,0.75,1.03,18.28
1890527,1890527,Hematite,3370,Fe 64.01%;  O 29.52%;  Mn 2.56%;  Si 2.15%;  Mg 0.96%;  Al 0.81%;  C 0%;,0.00,1.04,4.99
1890528,1890528,Goethite + Si,2960,Fe 39.79%;  O 35.75%;  Si 11.19%;  Al 8.66%;  Mn 4.61%;  C 0%;,0.00,0.00,0.14
1890529,1890529,Goethite + Si,2972,O 38.27%;  Fe 35.13%;  Si 11.29%;  Al 9.16%;  Mn 6.15%;  C 0%;,0.00,1.00,0.42
1890530,1890530,Quartz + Fe,3506,O 48.78%;  Si 41.23%;  Fe 7.51%;  Al 2.47%;  C 0%;,0.00,1.15,122.03
1890531,1890531,Lithiophorite Si+Fe-rich,2886,O 41.59%;  Fe 20.44%;  Mn 10.38%;  Si 10.01%;  Al 9.53%;  Ni 8.05%;  C 0%;,0.00,1.02,3.74
1890532,1890532,Goethite,3379,Fe 58.04%;  O 31.91%;  Al 4.4%;  Si 3.77%;  Mn 1.88%;  C 0%;,0.00,1.06,5.26
1890533,1890533,Lithiophorite Si+Fe-rich,2912,O 39.46%;  Fe 25.87%;  Mn 11.15%;  Si 10.85%;  Al 9.06%;  Ni 3.61%;  C 0%;,0.00,1.08,5.96
1890534,1890534,Lithiophorite,2703,O 28.13%;  Mn 25.88%;  Ni 11.25%;  Co 9.5%;  Fe 8.25%;  Cu 7.38%;  Si 4.88%;  Al 4.75%;  C 0%;,0.00,1.00,9.97
1890535,1890535,Hematite,3240,Fe 71%;  O 26.43%;  Mn 0.97%;  Ni 0.83%;  Co 0.35%;  Si 0.22%;  Al 0.2%;  C 0%;,3.01,1.12,66.90
1890536,1890536,Goethite + Si,2853,Fe 41.78%;  O 38.16%;  Si 13.61%;  Al 6.46%;  C 0%;,9.59,1.07,48.34
1890537,1890537,Qz/Gth,2281,Fe 50.4%;  O 23.45%;  Si 21.83%;  Al 4.31%;  C 0%;,0.00,1.13,12.88
1890538,1890538,Goethite + Si,2879,Fe 42.95%;  O 38.53%;  Si 12.25%;  Al 6.27%;  C 0%;,0.00,1.13,5.12
1890539,1890539,Goethite,3006,Fe 43.37%;  O 34.48%;  Si 7.96%;  Ni 5.57%;  Al 4.51%;  Mn 4.11%;  C 0%;,0.00,1.07,20.91
1890540,1890540,Serpentine,1770,O 50.24%;  Si 24.73%;  Mg 16.41%;  Fe 5.9%;  Ni 2.73%;  C 0%;,0.00,1.35,360.67
1890541,1890541,Lithiophorite Si+Fe-rich,2791,O 38.91%;  Fe 28.06%;  Ni 10.85%;  Mn 8.53%;  Si 8.22%;  Al 5.43%;  C 0%;,0.00,1.05,6.51
1890543,1890543,Chlorite,3100,O 51.18%;  Mg 25.17%;  Si 15.82%;  Al 6.55%;  Fe 1.28%;  C 0%;,0.00,1.34,826.89
1890545,1890545,Chlorite,3105,O 48.17%;  Mg 24.64%;  Si 20.06%;  Fe 6.5%;  Al 0.63%;  C 0%;,0.64,1.21,1520.26
1890546,1890546,Hematite,3593,Fe 69.93%;  O 30.07%;,0.32,1.44,218.43
1890547,1890547,Unclassified,3279,Fe 52.44%;  O 31.41%;  Mg 8.89%;  Si 6.01%;  Al 1.25%;  C 0%;,0.00,1.05,1.94
1890548,1890548,Unclassified,3581,Fe 49.64%;  O 33.12%;  Mg 10.59%;  Si 5.93%;  Al 0.74%;  C 0%;,0.00,1.05,1.94
1890550,1890550,Serpentine,2895,O 46.75%;  Mg 23.18%;  Si 20.06%;  Fe 7.25%;  Ni 2.76%;  C 0%;,0.02,1.15,2076.24
1890552,1890552,Goethite + Si,2411,Fe 37.42%;  O 34.35%;  Al 13.39%;  Si 12.9%;  Cr 1.94%;  C 0%;,5.76,1.40,260.67
1890553,1890553,Chlorite Fe-rich,2961,O 42.34%;  Fe 30.9%;  Al 13.38%;  Si 13.38%;  C 0%;,0.00,1.03,2.77
1890554,1890554,Chlorite Fe-rich,2842,O 44.25%;  Fe 24.47%;  Al 15.88%;  Si 15.4%;  C 0%;,0.00,2.22,62.33
1890555,1890555,Chlorite Fe-rich,2833,O 43.37%;  Fe 28.46%;  Al 14.46%;  Si 13.7%;  C 0%;,0.00,1.06,9.28
1890556,1890556,Goethite,3427,Fe 61.03%;  O 33.58%;  Si 2.26%;  Al 1.63%;  Ti 1.5%;  C 0%;,0.00,1.00,4.99
1890557,1890557,Chlorite Fe-rich,2657,O 39.97%;  Fe 32.78%;  Al 13.62%;  Si 13.62%;  C 0%;,0.00,1.07,29.36
1890558,1890558,Hematite,3630,Fe 69.28%;  O 30.72%;,0.00,1.20,43.35
1890559,1890559,Chlorite Fe-rich,2647,O 41.41%;  Fe 32.68%;  Al 13.94%;  Si 10.99%;  S 0.99%;  C 0%;,0.00,1.15,11.77
1890560,1890560,Chlorite Fe-rich,2751,O 38.76%;  Fe 33.8%;  Al 15.7%;  Si 11.74%;  C 0%;,0.00,1.00,3.46
1890561,1890561,Chlorite Fe-rich,2696,O 38.44%;  Fe 33.28%;  Al 15.31%;  Si 12.97%;  C 0%;,0.00,1.01,8.03
1890562,1890562,Serpentine Fe-rich,2906,O 45.26%;  Mg 23.13%;  Si 18.38%;  Fe 10.72%;  Ni 2.52%;  C 0%;,0.00,1.27,1125.10
1890564,1890564,Serpentine,2939,O 46.1%;  Mg 24.29%;  Si 21.22%;  Fe 6.58%;  Ni 1.81%;  C 0%;,2.34,1.13,1764.59
1890565,1890565,Serpentine Fe-rich,2975,O 46.57%;  Fe 21.14%;  Mg 16.06%;  Si 14.58%;  Ni 1.46%;  V 0.2%;  C 0%;,0.00,1.00,4.29
1890566,1890566,Serpentine Fe-rich,3101,O 43.33%;  Fe 30.73%;  Mg 12.09%;  Si 11.22%;  Ni 2.63%;  C 0%;,0.00,1.03,10.11
1890567,1890567,Serpentine Fe-rich,2926,O 44.81%;  Fe 27.95%;  Mg 14.41%;  Si 12.82%;  C 0%;,0.00,1.03,5.96
1890569,1890569,Quartz,3470,O 53.71%;  Si 44.01%;  Fe 1.49%;  Al 0.79%;  C 0%;,0.00,1.43,635.89
1890571,1890571,Smectite Fe-rich,2802,O 42.16%;  Fe 28.68%;  Si 28.06%;  Al 1.1%;  C 0%;,16.25,1.19,142.80
1890572,1890572,Qz/Gth,2756,O 38.46%;  Fe 37.44%;  Si 24.1%;  C 0%;,0.00,1.15,23.27
1890573,1890573,Smectite Fe-rich,2729,O 39.39%;  Fe 28.46%;  Si 27.25%;  Ni 3.7%;  Al 1.2%;  C 0%;,12.57,1.38,182.00
1890574,1890574,Smectite Fe-rich,2960,Fe 39.13%;  O 36.96%;  Si 20.41%;  Ni 2.29%;  Al 1.21%;  C 0%;,0.00,1.00,1.94
1890575,1890575,Goethite + Si,3054,Fe 46.67%;  O 33.56%;  Si 15.44%;  Mg 3.44%;  S 0.89%;  C 0%;,0.00,1.21,2.49
1890576,1890576,Smectite Fe-rich,2830,O 40.09%;  Fe 32.32%;  Si 26.52%;  Al 1.07%;  C 0%;,0.00,1.22,4.16
1890577,1890577,Smectite Fe-rich,2795,O 39.56%;  Si 27.85%;  Fe 22.52%;  Mg 5.33%;  Ni 2.96%;  Al 1.78%;  C 0%;,0.00,1.25,3.46
1890578,1890578,Chlorite,2768,Fe 34.99%;  O 34.57%;  Si 21.76%;  Mg 6.4%;  Al 2.28%;  C 0%;,0.00,1.00,6.51
1890579,1890579,Smectite Fe-rich,2697,O 38.99%;  Fe 28.53%;  Si 25.82%;  Ni 4.76%;  Al 1.9%;  C 0%;,0.00,1.11,11.91
1890581,1890581,Talc,2645,O 40.11%;  Si 27.57%;  Fe 22.47%;  Mg 5.68%;  Ni 3.6%;  Al 0.39%;  Ca 0.17%;  C 0%;,7.27,1.63,615.11
1890582,1890582,Serpentine Fe-rich,2993,O 38.11%;  Fe 34.53%;  Si 18.67%;  Mg 4.6%;  Ni 4.09%;  C 0%;,13.66,1.04,24.52
1890583,1890583,Chlorite,2900,O 41.11%;  Si 23.85%;  Fe 23.32%;  Mg 5.4%;  Ni 4.61%;  Al 1.71%;  C 0%;,0.00,1.17,3.88
1890584,1890584,Smectite Fe-rich,2808,O 44.89%;  Si 25.83%;  Fe 16.71%;  Mg 6.1%;  Ni 4.78%;  Al 1.7%;  C 0%;,0.00,1.32,37.12
1890585,1890585,Smectite Fe-rich,2775,O 38.11%;  Fe 31.19%;  Si 24.03%;  Ni 5.22%;  Al 1.46%;  C 0%;,0.00,1.25,3.46
1890586,1890586,Smectite Fe-rich,2892,O 41.87%;  Si 27.19%;  Fe 19.42%;  Mg 5.9%;  Ni 4.32%;  Al 1.29%;  C 0%;,0.00,1.00,6.37
1890587,1890587,Talc,2829,O 43.29%;  Si 27.93%;  Fe 20.48%;  Mg 6.89%;  Ni 1.16%;  Al 0.26%;  C 0%;,0.00,1.00,5.54
1890588,1890588,Smectite Fe-rich,2768,O 40.45%;  Si 25.06%;  Fe 24.56%;  Mg 5.15%;  Ni 3.63%;  Al 1.17%;  C 0%;,0.00,1.28,28.81
1890589,1890589,Goethite + Si,3163,Fe 46.27%;  O 36.97%;  Si 14.65%;  Mg 1.39%;  Al 0.71%;  C 0%;,0.00,1.00,0.97
1890590,1890590,Goethite + Si,2989,Fe 47.51%;  O 30.34%;  Si 16.48%;  Mg 5.06%;  Cr 0.62%;  C 0%;,0.00,1.00,1.52
1890591,1890591,Chlorite,2710,O 35.59%;  Fe 28.93%;  Si 24.02%;  Mg 5.79%;  Ni 4.24%;  Al 1.43%;  C 0%;,0.00,1.28,0.97
1890592,1890592,Talc,2969,O 44.47%;  Si 26.01%;  Fe 18.19%;  Mg 6.06%;  Ni 5.26%;  C 0%;,4.10,1.07,35.60
1890593,1890593,Smectite Fe-rich,2678,O 43.65%;  Fe 30.6%;  Si 24.41%;  Al 1.34%;  C 0%;,0.00,1.03,12.19
1890594,1890594,Smectite Fe-rich,2874,O 37.44%;  Fe 27.18%;  Si 24.23%;  Ni 5.13%;  Mg 4.62%;  Al 1.41%;  C 0%;,0.00,1.27,92.52
1890595,1890595,Chlorite,2856,O 43.85%;  Si 24.08%;  Fe 19.76%;  Mg 5.63%;  Ni 4.45%;  Al 2.23%;  C 0%;,0.00,1.00,1.52
1890596,1890596,Chlorite,2118,O 48.45%;  Si 16.32%;  Mg 12.03%;  Fe 11%;  Al 6.53%;  Ni 5.67%;  C 0%;,0.00,1.26,632.01
1890597,1890597,Smectite Fe-rich,2894,O 42.09%;  Si 25.07%;  Fe 20.78%;  Ni 5.09%;  Mg 4.96%;  Al 2.01%;  C 0%;,0.00,1.25,14.54
1890598,1890598,Smectite,1869,O 37.18%;  Si 28.85%;  Fe 16.35%;  Mg 8.01%;  Al 5.13%;  Ni 4.49%;  C 0%;,0.00,1.16,117.59
1890599,1890599,Ilmenite,2879,O 39.95%;  Ti 21.72%;  Fe 17.29%;  Mn 11.66%;  Si 6.84%;  Mg 2.55%;  C 0%;,0.00,1.13,4.02
1890601,1890601,Chlorite,3024,O 49.61%;  Mg 24.3%;  Si 14.39%;  Al 9.1%;  Fe 2.59%;  C 0%;,0.00,1.23,1275.24
1890603,1890603,Smectite Fe-rich,2452,Fe 38.15%; O 31.56%;  Si 27.92%;  Ni 1.6%;  Al 0.77%;  C 0%;,0.00,1.64,90.31
1890604,1890604,Goethite + Si,2736,Fe 41.55%;  O 29.36%;  Si 19.67%;  Mg 4.71%;  Ni 3.6%;  Al 1.11%;  C 0%;,0.00,1.00,3.19
1890605,1890605,Goethite + Si,2736,Fe 41.55%;  O 29.36%;  Si 19.67%;  Mg 4.71%;  Ni 3.6%;  Al 1.11%;  C 0%;,12.21,1.09,51.80
1890606,1890606,Smectite Fe-rich,2957,O 40.51%;  Fe 28.35%;  Si 21.29%;  Mg 4.5%;  Ni 3.77%;  Al 1.58%;  C 0%;,0.00,1.05,1.94
1890607,1890607,Chlorite,2585,Fe 34.4%;  O 29.51%;  Si 23.39%;  Mg 6.42%;  Ni 4.74%;  Al 1.53%;  C 0%;,0.00,1.17,5.26
1890608,1890608,Smectite Fe-rich,2979,O 40.53%;  Fe 30.22%;  Si 26.33%;  Ni 1.66%;  Al 1.27%;  C 0%;,0.00,1.23,10.39
1890609,1890609,Goethite + Si,2736,Fe 41.55%;  O 29.36%;  Si 19.67%;  Mg 4.71%;  Ni 3.6%;  Al 1.11%;  C 0%;,0.00,1.20,3.60
1890610,1890610,Goethite + Si,2736,Fe 41.55%;  O 29.36%;  Si 19.67%;  Mg 4.71%;  Ni 3.6%;  Al 1.11%;  C 0%;,0.00,1.05,1.52
1890612,1890612,Serpentine,2761,O 47.3%;  Mg 22.73%;  Si 19.74%;  Fe 6.62%;  Ni 3.61%;  C 0%;,0.00,1.13,1344.50
1890614,1890614,Ol/Px Alt,2300,Fe 44.95%;  O 25.11%;  Si 18.61%;  Mg 11.33%;  C 0%;,0.00,1.18,211.92
1890616,1890616,Serpentine Fe-rich,2546,O 43.51%;  Si 24.73%;  Fe 23%;  Mg 5.16%;  Ni 3.6%;  C 0%;,14.35,1.19,263.72
1890617,1890617,Serpentine Fe-rich,2913,O 43.24%;  Si 22.79%;  Fe 21.91%;  Mg 9.26%;  Ni 2.79%;  C 0%;,0.00,1.04,21.33
1890618,1890618,Smectite Fe-rich,2689,O 38.63%;  Si 26.65%;  Fe 22.21%;  Ni 6.33%;  Mg 4.85%;  Al 1.35%;  C 0%;,0.00,1.01,15.24
1890619,1890619,Smectite Fe-rich,2742,O 41.02%;  Si 25.49%;  Fe 20.39%;  Ni 6.8%;  Mg 4.98%;  Al 1.33%;  C 0%;,0.00,1.25,3.46
1890620,1890620,Smectite Fe-rich,2750,O 40.19%;  Si 26.34%;  Fe 20.3%;  Ni 5.49%;  Mg 4.53%;  Al 1.78%;  Sc 1.37%;,0.00,1.22,4.16
1890621,1890621,Chromite Al > 14.5,3345,O 36.16%;  Al 21.58%;  Cr 18.3%;  Fe 16.93%;  Mg 7.01%;  Si 0.02%;  C 0%;,0.00,1.36,290.45
1890622,1890622,Chr Cr-Magnetite,1843,Fe 40.13%;  O 21.27%;  Cr 13.6%;  Al 12.06%;  Si 6.58%;  Mg 6.36%;  C 0%;,0.00,1.18,24.24
1890624,1890624,Smectite Fe-rich,1592,O 33.08%; Si 32.49%;  Fe 30.71%;  Al 3.72%;  C 0%;,5.66,1.66,339.34
1890625,1890625,Smectite Fe-rich,2570,O 49.43%;  Si 24.1%;  Fe 21.7%;  Ni 3.39%;  Al 1.1%;  Mg 0.29%;  C 0%;,0.00,1.25,152.50
1890626,1890626,Qz/Gth,2482,Fe 38.61%;  O 34.35%;  Si 21.09%;  Ni 5.95%;  C 0%;,0.00,1.24,31.16
1890627,1890627,Smectite Fe-rich,2841,O 38.38%;  Fe 28.72%;  Si 27.81%;  Ni 2.87%;  Al 2.22%;  C 0%;,0.00,1.00,9.42
1890628,1890628,Smectite Fe-rich,3123,O 39.75%;  Fe 30.55%;  Si 24.05%;  Mg 3.39%;  Al 2.26%;  C 0%;,0.00,1.29,1.39
1890629,1890629,Goethite + Si,3289,Fe 50.43%;  O 36.32%;  Si 12.52%;  Al 0.74%;  C 0%;,0.00,1.06,2.49
1890630,1890630,Qz/Gth,2739,O 36.91%;  Si 35.45%;  Fe 25.45%;  Al 2.18%;  C 0%;,9.24,1.10,46.26
1890631,1890631,Smectite Fe-rich,2923,O 44.41%;  Si 25.71%;  Fe 24.63%;  Ni 3.63%;  Al 1.62%;  C 0%;,0.00,1.00,2.22
1890632,1890632,Smectite Fe-rich,2881,O 41.31%;  Si 27.27%;  Fe 24.47%;  Ni 5.35%;  Al 1.6%;  C 0%;,0.00,1.00,4.71
1890633,1890633,Smectite Fe-rich,2995,O 42.88%;  Fe 32.35%;  Si 23.07%;  Al 1.7%;  C 0%;,0.00,1.03,7.06
1890634,1890634,Smectite Fe-rich,2724,O 34.41%;  Fe 31.04%;  Si 29.12%;  Mg 3.05%;  Al 1.98%;  Na 0.41%;  C 0%;,0.00,1.02,9.42
1890635,1890635,Smectite Fe-rich,2955,O 39.51%;  Fe 31.85%;  Si 22.38%;  Ni 3.2%;  Mg 1.7%;  Al 1.37%;  C 0%;,0.00,1.00,1.66
1890636,1890636,Smectite Fe-rich,2661,O 40.17%;  Fe 29.56%;  Si 24.89%;  Ni 3.39%;  Al 1.98%;  C 0%;,0.00,1.02,6.65
1890637,1890637,Smectite Fe-rich,2506,O 44.89%;  Fe 27.63%;  Si 25.26%;  Al 1.86%;  V 0.37%;  C 0%;,0.00,1.10,13.99
1890639,1890639,Goethite,2888,Fe 58.57%;  O 33.1%;  Si 8.2%;  Al 0.13%;  C 0%;,3.76,1.28,191.56
1890640,1890640,Chlorite,2715,Fe 39.71%;  O 26.95%;  Si 23.83%;  Mg 5.55%;  Al 2.47%;  Ni 1.49%;  C 0%;,0.00,1.23,87.40
1890641,1890641,Goethite + Si,2852,Fe 41.5%;  O 33.88%;  Si 16.64%;  Ni 3.19%;  Mg 3.02%;  Al 1.77%;  C 0%;,0.00,1.17,52.22
1890643,1890643,Chlorite,2509,O 37.97%;  Fe 33.93%;  Si 18.83%;  Mg 8.07%;  Al 1.2%;  C 0%;,0.00,1.47,241.00
1890644,1890644,Serpentine Fe-rich,2572,O 40.61%;  Fe 26.87%;  Si 21.83%;  Mg 10.69%;  C 0%;,0.00,1.09,112.61
1890645,1890645,Hematite,3517,Fe 66.16%;  O 30.42%;  Mn 3.42%;  C 0%;,0.00,1.17,41.00
1890646,1890646,Smectite Fe-rich,2594,Fe 39.57%;  O 34.35%;  Si 19.47%;  Ni 4.71%;  Al 1.91%;  C 0%;,0.00,1.12,40.72
1890647,1890647,Goethite,3269,Fe 58.42%;  O 35.53%;  Si 4.34%;  Mg 1.71%;  C 0%;,0.00,1.12,21.47
1890648,1890648,Goethite + Si,2780,Fe 47.78%;  O 32.91%;  Si 17.56%;  Al 1.74%;  C 0%;,0.00,1.05,13.02
1890649,1890649,Smectite,2268,O 34.16%; Si 25.68%;  Fe 21.57%;  Mg 10.69%;  Ni 7.07%;  Al 0.84%;  C 0%;,0.97,1.57,1317.49
1890650,1890650,Chlorite,2719,O 38.93%;  Fe 25.33%;  Si 23.73%;  Mg 5.93%;  Ni 4.05%;  Al 2.03%;  C 0%;,0.00,1.14,5.68
1890651,1890651,Smectite Fe-rich,2437,O 44.67%;  Si 26.79%;  Fe 20.71%;  Ni 6.2%;  Al 1.07%;  Mg 0.56%;  C 0%;,2.83,1.61,118.98
1890652,1890652,Goethite + Si,3010,Fe 53.3%;  O 29.89%;  Si 12.07%;  Mn 3.3%;  Al 1.44%;  C 0%;,0.00,1.24,9.00
1890653,1890653,Smectite Fe-rich,2752,O 38.18%;  Si 26.23%;  Fe 24.68%;  Ni 5.19%;  Mg 4.29%;  Al 1.43%;  C 0%;,0.00,1.19,34.63
1890654,1890654,Smectite Fe-rich,2729,O 41.19%;  Fe 34.31%;  Si 22.98%;  Al 1.11%;  Ni 0.41%;  C 0%;,0.00,1.57,54.85
1890655,1890655,Goethite,3331,Fe 63.12%;  O 32.53%;  Si 2.75%;  Mg 1.6%;  C 0%;,0.00,1.07,5.54
1890656,1890656,Smectite Fe-rich,2574,O 42.38%;  Si 25.43%;  Fe 25.03%;  Ni 6.09%;  Al 1.06%;  C 0%;,0.00,1.25,3.46
1890657,1890657,Serpentine Fe-rich,2659,Fe 37.06%;  O 37.04%;  Si 15.7%;  Mg 7.72%;  Ni 2.49%;  C 0%;,0.00,1.02,12.88
1890658,1890658,Goethite,3164,Fe 51.13%;  O 34.68%;  Si 9.89%;  Mg 2.04%;  Mn 1.39%;  Ni 0.87%;  C 0%;,0.00,1.08,8.17
1890659,1890659,Talc,2635,O 38.92%;  Si 25.57%;  Fe 24.57%;  Mg 5.68%;  Ni 5.26%;  C 0%;,0.00,0.00,0.14
1890660,1890660,Smectite Fe-rich,2818,O 43.46%;  Si 27.73%;  Fe 25.61%;  Ni 1.89%;  Al 1.3%;  C 0%;,0.00,1.33,25.35
1890662,1890662,Chlorite,2906,O 46.72%;  Mg 24.92%;  Si 17.72%;  Al 8.67%;  Fe 1.52%;  Na 0.45%;  C 0%;,0.00,1.18,901.13
1890664,1890664,Serpentine Fe-rich,2135,Fe 38.57%;  O 32.13%;  Si 18.1%;  Mg 7.71%;  Ni 3.49%;  C 0%;,0.00,1.54,80.20
1890665,1890665,Goethite + Si,2953,Fe 46.47%;  O 36.33%;  Si 11.04%;  Mg 6.16%;  C 0%;,0.00,1.00,3.32
1890666,1890666,Goethite + Si,2751,Fe 45.63%;  O 33.49%;  Si 14.39%;  Mg 3.85%;  Ni 2.64%;  C 0%;,0.00,1.05,4.16
1890667,1890667,Serpentine Fe-rich,2823,O 36.37%;  Fe 27.94%;  Si 24.55%;  Mg 6.11%;  Ni 5.03%;  C 0%;,0.00,2.04,210.67
1890668,1890668,Talc,2487,O 33.69%;  Si 27.12%;  Fe 26.05%;  Mg 6.89%;  Ni 6.24%;  C 0%;,0.00,1.18,162.89
1890670,1890670,Kaolinite,3103,O 50.6%;  Al 22.79%;  Si 21.99%;  Fe 2.65%;  Cr 1.96%;  C 0%;,0.00,1.06,157.76
1890672,1890672,Serpentine Fe-rich,2076,O 46.18%;  Mg 22.2%;  Si 17.94%;  Fe 11.72%;  Ni 1.95%;  C 0%;,0.00,1.15,132.69
1890673,1890673,Serpentine Fe-rich,2097,O 35.87%; Si 23.06%;  Mg 22.82%;  Fe 12.39%;  Ni 5.54%;  Al 0.33%;  C 0%;,0.33,1.82,1254.33
1890674,1890674,Serpentine Fe-rich,2679,O 43.06%;  Mg 21.68%;  Si 19.08%;  Fe 10.55%;  Ni 5.64%;  C 0%;,0.00,1.18,3.88
1890675,1890675,Goethite,2511,Fe 57.83%;  O 26.02%;  Mg 7.23%;  Si 6.14%;  Al 1.45%;  Cr 1.33%;  C 0%;,0.00,1.08,3.19
1890677,1890677,Talc,2461,O 39.46%;  Si 25.16%;  Mg 21.58%;  Ni 8.51%;  Fe 5.29%;  C 0%;,0.00,1.13,739.77
1890679,1890679,Smectite Fe-rich,2502,O 34.46%; Si 29.59%;  Fe 28.16%;  Ni 5.2%;  Al 1.87%;  Mg 0.72%;  C 0%;,0.00,1.57,104.71
1890680,1890680,Smectite Fe-rich,2873,O 42.34%;  Fe 28.22%;  Si 26.07%;  Ni 2.25%;  Al 0.8%;  Mg 0.32%;  C 0%;,2.67,1.87,716.78
1890681,1890681,Smectite Fe-rich,2938,O 42.75%;  Si 27.17%;  Fe 21.48%;  Ni 4.5%;  Mg 2.15%;  Al 1.94%;  C 0%;,0.00,1.03,32.13
1890682,1890682,Smectite Fe-rich,2788,O 43.15%;  Fe 26.65%;  Si 25.7%;  Ni 2.43%;  Al 2.06%;  C 0%;,18.45,1.42,119.39
1890683,1890683,Goethite + Si,2911,Fe 48.36%;  O 37.39%;  Si 12.62%;  Mg 1.31%;  Al 0.32%;  C 0%;,0.00,1.00,3.19
1890684,1890684,Smectite Fe-rich,2906,O 41.76%;  Fe 26.58%;  Si 26.21%;  Mg 2.22%;  Ni 1.63%;  Al 1.59%;  C 0%;,0.00,1.15,16.62
1890685,1890685,Smectite Fe-rich,2131,O 43.03%;  Fe 25.06%;  Si 24.64%;  Ni 3.81%;  Mg 2.11%;  Al 1.36%;  C 0%;,2.37,1.11,68.42
1890686,1890686,Smectite Fe-rich,2940,O 41.98%;  Fe 35.36%;  Si 20.94%;  Al 0.94%;  Ni 0.77%;  C 0%;,0.00,1.00,2.91
1890687,1890687,Smectite Fe-rich,2987,O 41.62%;  Si 27.17%;  Fe 22.68%;  Mg 4.71%;  Al 1.95%;  Ni 1.9%;  C 0%;,0.00,1.00,5.68
1890688,1890688,Smectite Fe-rich,2933,O 39.35%;  Si 27.77%;  Fe 23.38%;  Mg 4.25%;  Ni 3.03%;  Al 2.21%;  C 0%;,0.00,1.00,4.71
1890689,1890689,Smectite Fe-rich,2885,O 43.18%;  Fe 26.58%;  Si 24.61%;  Ni 4.08%;  Al 1.55%;  C 0%;,0.00,1.02,4.02
1890690,1890690,Smectite Fe-rich,2965,O 42.62%;  Fe 33.74%;  Si 20.09%;  Mg 2.08%;  Ni 0.91%;  Al 0.55%;  C 0%;,0.00,1.05,7.76
1890691,1890691,Serpentine Fe-rich,2890,O 42.38%;  Fe 32.95%;  Si 21.71%;  Mg 2.97%;  C 0%;,0.00,1.00,2.22
1890692,1890692,Smectite Fe-rich,3018,O 45.6%;  Si 26.38%;  Fe 25.27%;  Ni 1.86%;  Al 0.89%;  C 0%;,0.00,1.13,2.22
1890693,1890693,Smectite Fe-rich,2904,O 41.28%;  Fe 39.84%;  Si 17.32%;  Al 0.91%;  S 0.65%;  C 0%;,0.00,1.02,4.99
1890694,1890694,Smectite Fe-rich,3100,O 44.18%;  Si 26.93%;  Fe 23.7%;  Ni 3.51%;  Al 1.68%;  C 0%;,0.00,0.00,0.14
1890695,1890695,Smectite Fe-rich,2787,O 42.44%;  Fe 36.34%;  Si 18.17%;  Al 1.53%;  Ca 1.53%;  C 0%;,0.00,1.17,3.88
1890696,1890696,Unclassified,1682,O 55.08%;  Si 24.26%;  Fe 20.66%;  C 0%;,0.00,1.07,29.09
