Particle ID,Grain ID,Mineral Classification,Spectrum Counts,EDS Normalised,Porosity,Roughness,Area µm²
1937364,1937364,Smectite Fe-rich,2584,Si 30.44%;  O 29.93%;  Fe 27.72%;  Ni 8.33%;  Al 3.57%;  C 0%;,0.00,1.06,51.66
1937365,1937365,Smectite Fe-rich,2935,O 42.27%;  Si 29.74%;  Fe 19.68%;  Ni 5.39%;  Al 2.92%;  C 0%;,16.94,1.22,680.73
1937366,1937366,Goethite + Si,3304,Fe 49.65%;  O 34.17%;  Si 13.39%;  Al 1.95%;  K 0.84%;  C 0%;,0.00,1.05,11.37
1937367,1937367,Smectite Fe-rich,3089,O 43.88%;  Fe 28.61%;  Si 21.73%;  Ni 4.13%;  Al 1.65%;  C 0%;,0.00,1.02,12.96
1937368,1937368,Smectite Fe-rich,2915,O 41.24%;  Si 27.44%;  Fe 21.41%;  Ni 7.04%;  Al 2.87%;  C 0%;,0.00,1.00,7.38
1937369,1937369,Goethite + Si,3233,Fe 49.87%;  O 33.12%;  Si 15.58%;  Al 1.44%;  C 0%;,0.00,1.01,4.59
1937370,1937370,Smectite Fe-rich,2888,O 46.66%;  Si 26.16%;  Fe 18.9%;  Ni 5.52%;  Al 2.76%;  C 0%;,0.00,1.00,10.37
1937371,1937371,Smectite Fe-rich,2738,O 39.94%;  Si 27%;  Fe 25.6%;  Ni 4.78%;  Al 2.67%;  C 0%;,0.00,1.10,13.56
1937372,1937372,Smectite Fe-rich,2851,O 40.71%;  Fe 27.71%;  Si 23.14%;  Ni 6.29%;  Al 2.14%;  C 0%;,0.00,1.10,2.79
1937373,1937373,Smectite Fe-rich,3002,O 39.42%;  Fe 29.64%;  Si 23.8%;  Ni 4.96%;  Al 2.19%;  C 0%;,0.00,1.02,7.78
1937374,1937374,Smectite Fe-rich,2888,O 42.29%;  Si 27.14%;  Fe 20.57%;  Ni 7.14%;  Al 2.86%;  C 0%;,0.00,1.09,11.37
1937375,1937375,Smectite Fe-rich,3004,O 42.99%;  Si 27.39%;  Fe 20.06%;  Ni 7.64%;  Al 1.91%;  C 0%;,0.00,1.04,11.37
1937376,1937376,Smectite Fe-rich,3017,O 43.58%;  Si 29.48%;  Fe 19.81%;  Ni 5.23%;  Al 1.9%;  C 0%;,0.00,1.00,5.39
1937377,1937377,Unclassified,3251,O 38.24%; Si 37.86%;  Fe 16.94%;  Al 6.04%;  Mn 0.93%;  C 0%;,0.00,1.65,264.07
1937378,1937378,Chlorite Fe-rich,2746,O 41.38%;  Fe 23.18%;  Si 16.28%;  Al 14.18%;  Ti 4.98%;  C 0%;,16.71,1.19,125.26
1937379,1937379,Lithiophorite Si+Fe-rich,2151,O 33.12%;  Fe 26.82%;  Al 12.44%;  Si 11.47%;  Mn 8.72%;  Ni 7.43%;  C 0%;,0.00,1.22,23.54
1937380,1937380,Chlorite Fe-rich,2565,O 41.28%;  Fe 34.54%;  Al 12.61%;  Si 11.57%;  C 0%;,0.00,1.00,2.79
1937382,1937382,Chlorite Fe-rich,2761,O 43.16%;  Fe 32.12%;  Si 12.57%;  Al 12.15%;  C 0%;,11.55,2.41,427.62
1937383,1937383,Goethite + Si,2779,Fe 42.81%;  O 34.82%;  Si 11.5%;  Al 10.86%;  C 0%;,0.00,1.91,141.01
1937384,1937384,Chlorite Fe-rich,2703,O 40.06%;  Fe 34.02%;  Al 12.24%;  Si 11.45%;  Cr 2.23%;  C 0%;,0.00,1.18,3.19
1937385,1937385,Goethite + Si,2656,Fe 40.86%;  O 37%;  Si 11.29%;  Al 10.85%;  C 0%;,0.00,1.01,11.97
1937386,1937386,Goethite + Si,2826,O 40.03%;  Fe 35.87%;  Al 12.6%;  Si 11.5%;  C 0%;,0.00,1.02,4.99
1937387,1937387,Goethite,3111,Fe 55.38%;  O 32.93%;  Al 5.84%;  Si 5.84%;  C 0%;,0.00,1.21,2.79
1937388,1937388,Goethite,3053,Fe 42.8%;  O 38.34%;  Al 10.45%;  Si 8.41%;  C 0%;,0.00,1.07,11.97
1937389,1937389,Goethite + Si,2943,O 40.64%;  Fe 36.72%;  Al 11.03%;  Si 10.01%;  Cr 1.6%;  C 0%;,0.00,1.20,7.38
1937390,1937390,Goethite,3198,Fe 52.87%;  O 34.73%;  Al 6.66%;  Si 5.74%;  C 0%;,0.00,1.00,2.59
1937391,1937391,Goethite + Si,2613,O 40.45%;  Fe 36.12%;  Al 11.04%;  Si 10.3%;  Cr 2.09%;  C 0%;,0.00,1.02,9.17
1937392,1937392,Goethite,3147,Fe 55.14%;  O 37.97%;  Al 3.88%;  Si 3.01%;  C 0%;,0.00,1.04,16.36
1937393,1937393,Chlorite Fe-rich,2850,O 40.8%;  Fe 29.26%;  Al 13.55%;  Si 12.37%;  Ti 4.01%;  C 0%;,0.00,1.66,229.97
1937394,1937394,Goethite,3020,Fe 50.49%;  O 39.02%;  Si 5.37%;  Al 5.12%;  C 0%;,0.00,1.01,10.77
1937395,1937395,Goethite + Si,2628,Fe 39.23%;  O 39.08%;  Al 11.23%;  Si 10.46%;  C 0%;,0.00,1.42,5.19
1937396,1937396,Goethite,2935,Fe 40.8%;  O 37.95%;  Al 11.98%;  Si 9.27%;  C 0%;,0.00,1.07,6.98
1937397,1937397,Hematite,3499,Fe 67.13%;  O 32.87%;  C 0%;,0.00,1.03,26.33
1937398,1937398,Goethite,3071,Fe 50.9%;  O 35.99%;  Si 6.68%;  Al 6.43%;  C 0%;,0.00,1.00,2.99
1937399,1937399,Smectite Fe-rich,2674,O 35.65%;  Fe 31.48%;  Si 27.62%;  Al 5.25%;  C 0%;,0.00,1.44,6.18
1937400,1937400,Goethite,3479,Fe 61.18%;  O 33.18%;  Si 2.3%;  Cr 2.07%;  Mg 1.27%;  C 0%;,0.00,1.03,5.19
1937401,1937401,Unclassified,2325,Fe 40.91%;  O 31.96%;  Al 16.13%;  Si 11%;  C 0%;,6.91,2.96,185.49
1937402,1937402,Goethite,2655,Fe 45.87%;  O 32.72%;  Al 10.55%;  Si 9.17%;  Cr 1.68%;  C 0%;,0.00,1.24,14.36
1937403,1937403,Goethite,3218,Fe 63.41%;  O 32.36%;  Si 4.23%;  C 0%;,0.00,0.00,0.20
1937404,1937404,Chlorite Fe-rich,2901,O 44.21%;  Fe 34.18%;  Al 11.16%;  Si 10.45%;  C 0%;,0.00,1.03,5.39
1937405,1937405,Unclassified,2764,O 41.47%;  Fe 34.89%;  Al 13.65%;  Si 9.99%;  C 0%;,0.00,1.29,0.60
1937406,1937406,Goethite,3231,O 41.96%;  Fe 41.96%;  Al 8.58%;  Si 6.03%;  Cr 1.47%;  C 0%;,0.00,1.10,23.54
1937407,1937407,Hematite,3234,Fe 65.55%;  O 31.93%;  Si 2.52%;  C 0%;,0.00,1.02,8.58
1937408,1937408,Goethite + Si,2426,Fe 42%;  O 32.88%;  Al 13.45%;  Si 11.66%;  C 0%;,0.00,0.00,0.20
1937409,1937409,Chlorite Fe-rich,2548,O 42.21%;  Fe 32.9%;  Al 13.68%;  Si 11.21%;  C 0%;,0.00,1.25,21.54
1937410,1937410,Goethite,2975,Fe 40.53%;  O 40.25%;  Al 9.68%;  Si 9.54%;  C 0%;,0.00,1.23,0.80
1937411,1937411,Goethite,2908,Fe 43.48%;  O 39.68%;  Al 8.05%;  Si 7.76%;  S 1.02%;  C 0%;,0.00,1.02,41.69
1937412,1937412,Unclassified,2963,O 46.49%;  Fe 33.84%;  Si 9.9%;  Al 9.77%;  C 0%;,0.00,1.00,5.58
1937413,1937413,Unclassified,2059,Fe 41.18%;  O 23.53%;  Al 17.16%;  Si 14.87%;  Cr 3.27%;  C 0%;,1.96,1.32,149.39
1937414,1937414,Goethite,2924,Fe 44.64%;  O 36.23%;  Al 10.14%;  Si 8.99%;,0.00,1.15,3.59
1937415,1937415,Chlorite Fe-rich,2499,O 44.22%;  Fe 31.33%;  Al 12.88%;  Si 11.57%;  C 0%;,0.00,0.00,0.40
1937416,1937416,Chlorite Fe-rich,2838,O 42%;  Fe 34.14%;  Al 11.43%;  Si 11.29%;  Cr 1.14%;  C 0%;,0.00,1.12,33.11
1937417,1937417,Unclassified,2026,Fe 45.83%;  O 26.86%;  Al 15.02%;  Si 12.29%;  C 0%;,0.00,1.27,48.07
1937418,1937418,Goethite,3101,Fe 53.38%;  O 40.6%;  Al 3.26%;  Si 2.76%;,0.00,1.10,8.78
1937419,1937419,Goethite,2811,O 41.74%;  Fe 40.9%;  Al 8.96%;  Si 8.4%;  C 0%;,0.00,1.20,11.97
1937420,1937420,Goethite,2981,O 41.2%;  Fe 39.34%;  Al 9.44%;  Si 8.3%;  Cr 1.72%;  C 0%;,0.00,1.00,2.99
1937421,1937421,Smectite Fe-rich,2732,O 41.55%;  Si 25.38%;  Fe 23.95%;  Mg 4.11%;  Ni 3.32%;  Al 1.09%;  Na 0.59%;  C 0%;,23.26,1.26,917.28
1937422,1937422,Goethite,2812,Fe 43.79%;  O 40.32%;  Si 8.14%;  Al 7.74%;  C 0%;,0.00,1.15,4.59
1937423,1937423,Goethite + Si,2255,Fe 41.56%;  O 29.76%;  Si 13.79%;  Al 13.07%;  Cr 1.81%;  C 0%;,0.00,1.15,9.57
1937424,1937424,Hematite,3324,Fe 71.85%;  O 26.81%;  Mn 1.35%;  C 0%;,0.00,1.05,27.52
1937425,1937425,Goethite,2889,Fe 44.36%;  O 38.46%;  Al 8.46%;  Si 7.18%;  Cr 1.54%;  C 0%;,0.00,1.13,4.79
1937426,1937426,Serpentine Fe-rich,2849,O 38.77%;  Fe 28.77%;  Si 23.42%;  Ni 4.93%;  Mg 4.11%;  C 0%;,0.00,1.00,8.18
1937427,1937427,Goethite,2929,Fe 42.05%;  O 41.39%;  Al 8.94%;  Si 7.62%;  C 0%;,0.00,1.32,2.19
1937428,1937428,Goethite,3459,Fe 61.85%;  O 35.37%;  Si 2.78%;  C 0%;,0.00,1.01,6.58
1937429,1937429,Goethite,3546,Fe 62.89%;  O 34.82%;  Si 2.29%;  C 0%;,0.00,1.15,2.99
1937430,1937430,Chlorite Fe-rich,2826,O 40.53%;  Fe 31.95%;  Si 15.09%;  Al 11.83%;  Mg 0.59%;  C 0%;,0.00,1.00,3.99
1937431,1937431,Smectite Fe-rich,2945,O 36.1%;  Fe 35.83%;  Si 18.45%;  Ni 4.55%;  Mg 4.28%;  Al 0.8%;  C 0%;,0.00,1.02,5.39
1937432,1937432,Chlorite Fe-rich,2376,Fe 34.58%;  O 30.47%;  Al 17.76%;  Si 14.39%;  Cr 2.8%;  C 0%;,0.00,1.04,13.16
1937433,1937433,Serpentine Fe-rich,2854,O 40.32%;  Fe 28.09%;  Si 21.97%;  Ni 4.62%;  Mg 4.24%;  Na 0.75%;  C 0%;,0.00,1.02,4.99
1937434,1937434,Goethite + Si,2892,O 40.8%;  Fe 37.12%;  Al 11.2%;  Si 10.89%;  C 0%;,9.95,1.02,34.31
1937435,1937435,Goethite,3174,Fe 48.58%;  O 37.65%;  Al 6.61%;  Si 6.21%;  Cr 0.94%;  C 0%;,0.00,1.02,5.39
1937436,1937436,Goethite + Si,3020,Fe 42.94%;  O 41.72%;  Si 14.57%;  Al 0.77%;  C 0%;,0.00,1.08,27.72
1937437,1937437,Goethite,2852,Fe 47.41%;  O 36.28%;  Al 8.98%;  Si 7.33%;  C 0%;,0.00,1.22,12.96
1937438,1937438,Smectite Fe-rich,2882,O 43.27%;  Fe 30.54%;  Si 20.84%;  Ni 4.63%;  Al 0.72%;  C 0%;,0.00,1.27,52.06
1937439,1937439,Goethite,2787,Fe 40.17%;  O 39.74%;  Si 9.97%;  Al 8.26%;  Ni 1.85%;  C 0%;,0.00,1.11,3.79
1937440,1937440,Hematite,3327,Fe 66.89%;  O 29.28%;  Si 2.41%;  Mg 1.43%;  C 0%;,0.00,1.07,31.51
1937441,1937441,Goethite + Si,3095,Fe 40.61%;  O 37.82%;  Si 18.4%;  Mg 3.17%;,0.00,1.18,4.99
1937442,1937442,Smectite Fe-rich,2907,O 42.86%;  Fe 27.16%;  Si 21.36%;  Mg 4.25%;  Ni 3.22%;  Al 1.16%;  C 0%;,0.00,1.18,6.38
1937443,1937443,Goethite,3375,Fe 50.19%;  O 38.11%;  Si 7.85%;  Mg 2.86%;  Al 1%;  C 0%;,0.00,1.01,5.58
1937444,1937444,Smectite Fe-rich,2815,O 42.98%;  Fe 26.17%;  Si 23.25%;  Ni 6.73%;  Al 0.88%;  C 0%;,0.00,1.05,2.79
1937445,1937445,Chlorite,2987,O 41.96%;  Fe 23.81%;  Si 22.65%;  Mg 5.28%;  Ni 5.28%;  Al 1.03%;  C 0%;,0.00,1.00,4.39
1937446,1937446,Goethite,3450,Fe 52.97%;  O 37.3%;  Si 5.84%;  Mg 3.89%;  C 0%;,0.00,1.09,3.99
1937447,1937447,Smectite Fe-rich,2957,O 42.19%;  Fe 24.53%;  Si 24.28%;  Mg 4.68%;  Ni 3.62%;  Al 0.71%;  C 0%;,0.00,1.17,4.99
1937448,1937448,Serpentine Fe-rich,2879,O 41.33%;  Si 24.94%;  Fe 22.89%;  Ni 5.81%;  Mg 4.96%;  Al 0.08%;  C 0%;,0.00,1.03,5.19
1937449,1937449,Chlorite,2977,O 42.13%;  Fe 24.04%;  Si 21.44%;  Ni 5.82%;  Mg 5.2%;  Al 1.36%;  C 0%;,0.00,1.00,1.99
1937450,1937450,Smectite Fe-rich,2879,O 44.65%;  Fe 24.88%;  Si 24.55%;  Mg 4.45%;  Al 1.48%;  C 0%;,0.00,1.02,4.59
1937451,1937451,Serpentine Fe-rich,2930,O 38.54%;  Fe 31.25%;  Si 22.53%;  Mg 4.04%;  Ni 3.65%;  C 0%;,0.00,1.12,4.39
1937452,1937452,Serpentine Fe-rich,2818,O 40.87%;  Fe 26.39%;  Si 23.41%;  Ni 5.14%;  Mg 4.19%;  C 0%;,0.00,1.00,2.19
1937454,1937454,Quartz,3618,O 50.44%;  Si 45.7%;  Fe 3.19%;  Mn 0.4%;  V 0.14%;  Mg 0.13%;  C 0%;,0.76,1.78,2527.85
1937455,1937455,Qz/Gth,3542,O 43.6%;  Fe 32.51%;  Si 22.66%;  Mn 1.23%;,0.00,1.06,3.99
1937456,1937456,Goethite + Si,3454,Fe 40.53%;  O 39.93%;  Si 19.54%;  C 0%;,0.00,1.00,3.79
1937457,1937457,Goethite + Si,3323,Fe 47.04%;  O 39.22%;  Si 13.75%;,0.00,1.00,7.38
1937458,1937458,Qz/Gth,3230,O 38.02%;  Fe 30.91%;  Si 29.83%;  Mg 1.24%;  C 0%;,2.83,1.08,20.54
1937459,1937459,Goethite + Si,3242,Fe 43.09%;  O 40.77%;  Si 14.77%;  Mg 1.37%;,0.00,1.01,10.77
1937460,1937460,Quartz + Fe,3530,O 49.14%;  Si 40.86%;  Fe 8.86%;  Mg 1.14%;  C 0%;,0.00,0.00,0.20
1937461,1937461,Goethite + Si,3076,Fe 43.37%;  O 39.17%;  Si 15.85%;  Mg 0.84%;  Cr 0.77%;  C 0%;,0.00,1.11,11.57
1937462,1937462,Quartz + Fe,3530,O 49.14%;  Si 40.86%;  Fe 8.86%;  Mg 1.14%;  C 0%;,0.00,0.00,0.20
1937463,1937463,Qz/Gth,3055,O 41.14%;  Fe 37.39%;  Si 21.47%;,5.65,1.07,23.34
1937464,1937464,Goethite + Si,2876,Fe 45.35%;  O 36.06%;  Si 17.36%;  Mg 1.22%;  C 0%;,0.00,1.05,14.56
1937465,1937465,Quartz + Fe,3452,O 48.76%;  Si 42.75%;  Fe 8.5%;,0.00,1.25,22.74
1937466,1937466,Quartz,3656,O 52%;  Si 48%;,1.66,1.17,294.59
1937467,1937467,Goethite + Si,3262,Fe 46.02%;  O 39.71%;  Si 14.27%;  C 0%;,0.00,1.13,4.59
1937468,1937468,Unclassified,3406,O 47.49%;  Si 34.66%;  Fe 17.85%;  C 0%;,0.00,1.00,15.96
1937470,1937470,Chlorite,3017,O 49.07%;  Mg 19.47%;  Si 16.53%;  Al 8.53%;  Fe 6.4%;  C 0%;,0.00,1.28,117.08
1937471,1937471,Chlorite,2872,O 40.26%;  Si 18.3%;  Fe 18.3%;  Mg 14.64%;  Al 8.49%;  C 0%;,0.00,1.02,27.72
1937472,1937472,Goethite + Si,2752,O 39.45%;  Fe 35.31%;  Si 15.96%;  Al 8.35%;  Cr 0.91%;  Ni 0%;  C 0%;,8.45,1.80,1316.38
1937473,1937473,Goethite + Si,2673,O 38.21%;  Fe 38.21%;  Si 13.71%;  Al 6.32%;  Ni 3.54%;  C 0%;,0.00,1.12,5.98
1937474,1937474,Goethite,3193,Fe 51.69%;  O 38.2%;  Si 8.03%;  Al 2.09%;  C 0%;,0.00,1.00,5.98
1937475,1937475,Smectite Fe-rich,2739,O 39.64%;  Fe 31.63%;  Si 18.51%;  Al 7.18%;  Ni 3.04%;  C 0%;,0.00,1.12,2.19
1937476,1937476,Smectite Fe-rich,2755,O 39.39%;  Fe 24.43%;  Si 19.85%;  Al 8.7%;  Ni 5.19%;  Mg 2.44%;  C 0%;,0.00,1.01,4.79
1937477,1937477,Smectite Fe-rich,2785,O 38.26%;  Fe 27.03%;  Si 20.63%;  Al 9.1%;  Ni 3.84%;  K 1.14%;  C 0%;,0.00,1.00,1.99
1937478,1937478,Goethite + Si,2676,O 42.9%;  Fe 35.65%;  Si 16.52%;  Al 4.93%;  C 0%;,0.00,1.02,8.78
1937479,1937479,Chlorite,2681,O 40%;  Fe 31.43%;  Si 16.09%;  Al 6.77%;  Mg 5.71%;  C 0%;,0.00,1.01,7.38
1937480,1937480,Smectite Fe-rich,2825,O 42.45%;  Fe 25.53%;  Si 18.76%;  Al 6.63%;  Ni 6.63%;  C 0%;,0.00,1.04,9.77
1937481,1937481,Smectite Fe-rich,2796,O 37.58%;  Fe 25.62%;  Si 24%;  Al 7.31%;  Ni 5.49%;  C 0%;,0.00,1.39,87.96
1937482,1937482,Chlorite Fe-rich,2770,O 38.03%;  Fe 33.03%;  Si 16.13%;  Al 7.68%;  Ni 5.12%;  C 0%;,0.00,1.26,2.99
1937483,1937483,Goethite,3283,Fe 58.43%;  O 34.29%;  Si 5.18%;  Al 2.09%;  C 0%;,0.00,1.00,3.59
1937484,1937484,Smectite Fe-rich,2738,O 41.72%;  Fe 34.27%;  Si 17.05%;  Al 6.95%;  C 0%;,0.00,1.14,8.38
1937485,1937485,Hematite,3200,Fe 71.96%;  O 28.04%;,0.00,1.11,75.59
1937486,1937486,Smectite Fe-rich,2586,Fe 34.86%;  O 28.8%;  Si 23.55%;  Ni 7%;  Al 5.79%;  C 0%;,0.00,1.00,3.79
1937487,1937487,Smectite Fe-rich,2918,O 39.88%;  Fe 30.14%;  Si 19.47%;  Al 7.88%;  Ni 2.63%;  C 0%;,0.00,1.10,1.99
1937488,1937488,Smectite Fe-rich,2847,O 41.58%;  Fe 27.52%;  Si 18.42%;  Al 8.12%;  Ni 4.36%;  C 0%;,0.00,1.17,6.18
1937489,1937489,Chlorite,2746,O 39.43%;  Fe 31.65%;  Si 12.19%;  Mg 9.34%;  Al 7.39%;  C 0%;,0.00,1.00,4.19
1937490,1937490,Goethite + Si,2870,Fe 45.72%;  O 35.84%;  Si 14.75%;  Al 3.69%;  C 0%;,0.00,1.09,14.16
1937491,1937491,Chlorite,2864,O 41.45%;  Fe 32.2%;  Si 13.23%;  Al 7.85%;  Mg 5.27%;  C 0%;,0.00,1.00,2.79
1937492,1937492,Hematite,3467,Fe 69.9%;  O 30.1%;,0.00,1.06,19.35
1937493,1937493,Smectite Fe-rich,2562,O 41.53%;  Fe 24.73%;  Si 21.07%;  Al 7.79%;  Mg 4.89%;  C 0%;,0.00,1.32,67.61
1937495,1937495,Chlorite,3015,O 49.14%;  Mg 24.06%;  Si 17.48%;  Fe 4.89%;  Al 4.44%;  C 0%;,0.15,1.44,685.51
1937496,1937496,Hematite,3459,Fe 71.08%;  O 27.71%;  Mg 1.2%;,0.00,1.09,22.14
1937498,1937498,Serpentine Fe-rich,2533,O 39.5%;  Si 22.06%;  Fe 22.01%;  Mg 15.24%;  Ni 1.18%;  C 0%;,0.00,1.30,1491.10
1937500,1937500,Quartz,3553,O 50.12%;  Si 47.29%;  Mg 2.59%;  C 0%;,0.84,1.41,875.99
1937501,1937501,Quartz,3436,O 52.37%;  Si 47.63%;  C 0%;,0.00,0.00,0.20
1937502,1937502,Quartz,3423,O 50.44%;  Si 46.89%;  Fe 2.66%;  C 0%;,0.00,1.15,1.20
1937503,1937503,Quartz,3633,O 51.36%;  Si 48.5%;  Fe 0.14%;  C 0%;,0.00,1.10,18.75
1937504,1937504,Quartz,3427,O 53.8%;  Si 46.2%;  C 0%;,0.00,1.07,19.15
1937505,1937505,Quartz,3457,O 52.33%;  Si 47.67%;  C 0%;,0.00,0.00,0.20
1937507,1937507,Goethite,2796,Fe 45.01%;  O 37.23%;  Al 9.23%;  Si 8.53%;  C 0%;,21.12,1.35,1547.54
1937508,1937508,Goethite,2629,Fe 46.16%;  O 36.18%;  Si 7.96%;  Al 6.51%;  Na 1.88%;  Cr 1.3%;  C 0%;,0.00,1.01,16.36
1937509,1937509,Goethite,3377,Fe 52.96%;  O 37.86%;  Al 3.9%;  Si 3.52%;  Mg 1.76%;  C 0%;,0.00,1.08,7.78
1937510,1937510,Goethite,2819,Fe 42.53%;  O 38.75%;  Al 9.29%;  Si 8.42%;  Cr 1.02%;  C 0%;,0.00,1.37,15.36
1937511,1937511,Unclassified,2895,O 46.66%;  Fe 27.18%;  Al 9.59%;  Si 8.87%;  Ti 7.7%;  C 0%;,0.00,1.13,8.18
1937512,1937512,Goethite,3176,Fe 48.52%;  O 39.62%;  Si 7.16%;  Al 4.71%;  C 0%;,0.00,1.00,6.98
1937513,1937513,Goethite,2798,Fe 43.04%;  O 35.52%;  Al 12.81%;  Si 8.64%;  C 0%;,0.00,1.00,11.57
1937514,1937514,Unclassified,3398,O 40.17%;  Fe 31.38%;  Cr 17.83%;  Al 4.76%;  Si 3.54%;  Mg 2.32%;  C 0%;,0.00,1.12,3.79
1937515,1937515,Goethite,2882,Fe 47.95%;  O 35.97%;  Si 8.15%;  Al 7.57%;  V 0.36%;  C 0%;,6.02,1.06,40.49
1937516,1937516,Goethite,3055,Fe 51.31%;  O 35.44%;  Al 6.92%;  Si 6.32%;  C 0%;,0.00,1.09,3.39
1937517,1937517,Goethite,3243,Fe 49.87%;  O 36.4%;  Al 7.43%;  Si 5.29%;  Na 1.01%;  C 0%;,0.00,1.24,19.35
1937518,1937518,Goethite,2793,Fe 46.65%;  O 36.4%;  Si 8.54%;  Al 8.41%;,0.00,1.00,4.99
1937519,1937519,Goethite,2804,Fe 40.09%;  O 37.63%;  Al 12.16%;  Si 9.03%;  Cr 1.1%;  C 0%;,0.00,1.16,9.17
1937520,1937520,Goethite,2799,Fe 43.02%;  O 39.68%;  Al 9.05%;  Si 8.25%;  C 0%;,0.00,1.01,7.98
1937521,1937521,Goethite,2822,Fe 47.7%;  O 36.22%;  Si 8.24%;  Al 7.84%;  C 0%;,0.00,1.09,10.17
1937522,1937522,Goethite,2919,Fe 54.37%;  O 32.49%;  Al 6.83%;  Si 6.31%;  C 0%;,0.00,1.17,6.98
1937523,1937523,Goethite,3568,Fe 62.65%;  O 35.58%;  Si 1.77%;  C 0%;,0.00,1.05,13.16
1937524,1937524,Goethite,2767,Fe 52.02%;  O 36.52%;  Si 6.87%;  Al 4.58%;  C 0%;,0.00,1.00,3.19
1937525,1937525,Smectite Fe-rich,2963,O 42.33%;  Si 27.12%;  Fe 22.88%;  Al 7.67%;  C 0%;,0.00,1.11,25.93
1937526,1937526,Goethite + Si,2807,O 39.92%;  Fe 37.72%;  Si 12.21%;  Al 10.15%;  C 0%;,0.00,1.00,3.39
1937527,1937527,Goethite,2908,O 40.95%;  Fe 38.2%;  Al 9.99%;  Si 9.61%;  Ni 1.25%;  C 0%;,0.00,1.02,14.36
1937528,1937528,Goethite,3097,Fe 51.43%;  O 35.24%;  Al 6.88%;  Si 6.45%;  C 0%;,0.00,1.03,7.38
1937529,1937529,Goethite + Si,2796,Fe 42.18%;  O 37.8%;  Al 10.01%;  Si 10.01%;  C 0%;,0.00,1.00,1.40
1937530,1937530,Goethite,2878,Fe 43.7%;  O 39.73%;  Si 8.49%;  Al 8.08%;  C 0%;,0.00,1.00,3.79
1937531,1937531,Goethite,2890,Fe 46.65%;  O 38.03%;  Al 8.19%;  Si 7.13%;  C 0%;,0.00,1.00,4.19
1937532,1937532,Goethite,2947,Fe 47.77%;  O 37.84%;  Al 7.77%;  Si 6.62%;  C 0%;,0.00,1.46,11.77
1937533,1937533,Quartz,3578,O 50.98%;  Si 49.02%;,0.00,1.09,155.77
1937534,1937534,Chlorite Fe-rich,2760,O 42.43%;  Fe 34.05%;  Al 12.01%;  Si 11.51%;  C 0%;,0.00,1.18,5.98
1937535,1937535,Goethite + Si,2786,O 41.09%;  Fe 35.05%;  Al 11.93%;  Si 10.6%;  Cr 1.33%;  C 0%;,0.00,1.54,29.12
1937536,1937536,Goethite + Si,2398,O 40.64%;  Fe 40.33%;  Si 10.65%;  Al 8.37%;  C 0%;,0.00,1.07,2.59
1937537,1937537,Goethite,2916,Fe 50.07%;  O 37.94%;  Si 6.19%;  Al 5.8%;  C 0%;,0.00,1.11,4.79
1937538,1937538,Goethite,2821,O 43.6%;  Fe 43.17%;  Si 9.64%;  Al 3.55%;  Cr 0.04%;  C 0%;,0.00,1.00,4.19
1937539,1937539,Goethite + Si,2586,Fe 43.56%;  O 37.78%;  Si 10.52%;  Al 6.52%;  Cr 1.63%;  C 0%;,0.00,0.00,0.20
1937540,1937540,Smectite Fe-rich,2142,O 49.12%;  Si 25.81%;  Fe 23.31%;  Al 1.75%;  C 0%;,0.00,1.02,5.58
1937542,1937542,Smectite Fe-rich,2545,O 32.69%;  Si 26.37%;  Fe 24.71%;  Ni 6.57%;  Mg 4.88%;  Al 3.25%;  Cr 1.52%;  C 0%;,0.00,1.31,35.30
1937543,1937543,Smectite Fe-rich,2683,O 43.1%;  Si 24.27%;  Fe 19.25%;  Ni 7.39%;  Mg 3.77%;  Al 2.23%;  C 0%;,0.00,1.36,93.54
1937544,1937544,Unclassified,1652,Fe 50.94%;  Si 26.1%;  O 14.2%;  Ni 8.77%;  C 0%;,0.00,1.10,16.16
1937545,1937545,Goethite + Si,2648,Fe 50.08%;  O 34.95%;  Si 12.01%;  Al 2.96%;  C 0%;,0.00,1.00,9.37
1937546,1937546,Goethite + Si,2715,Fe 51.15%;  O 32.62%;  Si 11.79%;  Al 3.22%;  Cr 1.23%;  C 0%;,0.00,1.13,31.91
1937548,1937548,Smectite Fe-rich,2864,O 39.55%; Fe 39.01%;  Si 17.34%;  Al 1.73%;  Ca 1.14%;  Ni 0.98%;  Mg 0.24%;  C 0%;,16.32,1.20,243.33
1937549,1937549,Goethite + Si,2796,Fe 45.36%;  O 31.63%;  Si 16.96%;  Ni 4.71%;  Al 1.35%;  C 0%;,0.00,1.00,1.00
1937550,1937550,Goethite + Si,3006,Fe 50.13%;  O 30.67%;  Si 13.4%;  Ni 4.64%;  Al 1.16%;  C 0%;,0.00,1.02,2.79
1937551,1937551,Chlorite,3140,Fe 40.9%;  O 39.8%;  Si 12.58%;  Mg 5.25%;  Al 1.47%;,0.00,1.00,0.60
1937552,1937552,Chlorite,2682,Fe 35.23%;  O 34.45%;  Si 22.66%;  Mg 5.83%;  Al 1.83%;  C 0%;,0.00,1.29,165.54
1937553,1937553,Goethite + Si,3110,Fe 44.03%;  O 34.48%;  Si 16.05%;  Mg 5.44%;  C 0%;,0.00,1.00,3.99
1937554,1937554,Chromite Al > 14.5,3289,O 35.53%;  Al 22.38%;  Cr 18.21%;  Fe 13.78%;  Mg 10.09%;  C 0%;,0.95,1.18,1295.64
